event_id,selection_group,origin_time_utc,event_lat,event_lon,event_depth_km,source_x_km,source_y_km,source_z_km,magnitude,rms_s,phases,network,station,location,channel,station_lat,station_lon,receiver_x_km,receiver_y_km,pick_time_utc,travel_time_s,xml_file,n_picks,gap_deg,error_depth_km,quality_score
SGC2024oiqinc,bucaramanga_nest,2024-07-21T23:57:28.519999Z,7.0875,-73.36316667,120.66,-40.12637165695915,9.740500000000038,120.66,2.927941259,0.7,97,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-07-21T23:57:44.932741Z,16.412742,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024oiqinc.xml,6,,,150.783823777
SGC2023mvchuq,domain_20_120,2023-07-01T10:59:41.560000Z,6.551,-73.53183333,113.84,-58.7623909956776,-49.98267999999998,113.84,3.559243681,0.7,96,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-07-01T10:59:57.779967Z,16.219967,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023mvchuq.xml,4,,,150.677731043
SGC2023wlnqql,domain_20_120,2023-11-14T21:20:46.609999Z,7.237166667,-73.32583333,34.34,-36.0014020499306,26.401393370440037,34.34,2.834384966,0.8,98,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2023-11-14T21:20:54.011041Z,7.401042,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023wlnqql.xml,8,,,150.503154898
SGC2025xxueyp,domain_20_120,2025-12-05T17:30:31.760000Z,6.406166667,-73.64066667,110.86,-70.78741259115709,-66.10552662956,110.86,2.701783585,0.8,98,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-12-05T17:30:47.182488Z,15.422488,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025xxueyp.xml,6,,,150.105350755
SGC2023vqhrub,domain_20_120,2023-11-03T07:47:01.010000Z,6.398,-73.6615,106.22,-73.08929217287138,-67.01464000000003,106.22,2.625171224,0.8,98,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-11-03T07:47:17.482915Z,16.472915,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023vqhrub.xml,6,,,149.875513672
SGC2022yzdtke,domain_20_120,2022-12-20T15:17:32.630000Z,6.393833333,-73.63233333,111.74,-69.86665987454879,-67.47847337044001,111.74,2.594359588,0.8,98,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-12-20T15:17:49.145415Z,16.515415,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022yzdtke.xml,5,,,149.783078764
SGC2023ywaauj,domain_20_120,2023-12-18T22:12:03.240000Z,6.295666667,-73.72433333,104.87,-80.03176173381416,-78.40638662956,104.87,2.583682868,0.6,96,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2023-12-18T22:12:18.842665Z,15.602665,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023ywaauj.xml,5,,,149.751048604
SGC2023tagwzz,domain_20_120,2023-09-27T06:18:33.240000Z,6.2435,-73.60883333,107.8,-67.27013929093222,-84.21358,107.8,2.52896947,0.9,99,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-09-27T06:18:50.427911Z,17.187911,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023tagwzz.xml,7,,,149.58690841
SGC2024femwyf,bucaramanga_nest,2024-03-14T06:28:23.620000Z,7.287333333,-73.194,134.47,-21.43510609453841,31.985946629560033,134.47,2.517441268,0.9,99,CM,CPAM3,20,EHZ,7.36444,-72.66475,37.04185215563891,40.56946080000001,2024-03-14T06:28:42.707061Z,19.087061,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024femwyf.xml,5,,,149.552323804
SGC2025ecjjfr,domain_20_120,2025-02-27T22:36:38.950000Z,6.393333333,-73.64133333,111.67,-70.86107201295523,-67.53413337043997,111.67,2.967428285,0.8,97,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-02-27T22:36:54.390233Z,15.440233,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025ecjjfr.xml,6,,,148.902284855
SGC2023qzbzzb,bucaramanga_nest,2023-08-29T06:53:58.520000Z,7.460833333,-73.206,138.34,-22.760988945747002,51.299966629560004,138.34,2.921853465,0.7,96,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2023-08-29T06:54:17.300000Z,18.78,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023qzbzzb.xml,7,,,148.765560395
SGC2024oxinjn,domain_20_120,2024-07-30T00:08:52.979999Z,6.556666667,-73.51616667,114.95,-57.031378009868725,-49.35186662956,114.95,2.903576235,0.9,98,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-07-30T00:09:07.852000Z,14.872001,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024oxinjn.xml,4,,,148.710728705
SGC2025yynyab,bucaramanga_nest,2025-12-20T07:20:11.060000Z,7.334666667,-73.20466667,137.91,-22.61366899724591,37.25509337043995,137.91,2.901426228,0.9,98,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2025-12-20T07:20:29.177051Z,18.117051,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025yynyab.xml,8,,,148.704278684
SGC2023zicuzp,domain_20_120,2023-12-25T12:29:44.520000Z,6.580166667,-73.55316667,115.19,-61.11951680109418,-46.735846629559965,115.19,2.161980768,0.6,96,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2023-12-25T12:30:00.176193Z,15.656193,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023zicuzp.xml,5,,,148.485942304
SGC2024anrnbh,bucaramanga_nest,2024-01-08T10:46:16.219999Z,6.8055,-73.145,146.99,-16.021084452102794,-21.65173999999996,146.99,2.796347149,0.5,94,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2024-01-08T10:46:35.860626Z,19.640627,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024anrnbh.xml,6,,,148.389041447
SGC2022rfeklc,bucaramanga_nest,2022-09-01T14:33:18.449999Z,7.492,-73.33533333,126.64,-37.05105930713767,54.769439999999996,126.64,2.777985066,0.7,96,CM,VMM07,00,HHZ,7.36,-73.85,-93.91670196060453,40.07520000000003,2022-09-01T14:33:37.272599Z,18.8226,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022rfeklc.xml,8,,,148.333955198
SGC2023teoiha,domain_20_120,2023-09-29T14:20:49.799999Z,7.986833333,-73.96383333,76.56,-106.4941736391854,109.85428662955998,76.56,3.443350302,0.9,97,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-09-29T14:21:07.425051Z,17.625052,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023teoiha.xml,7,,,148.330050906
SGC2022uzixqk,domain_20_120,2022-10-25T02:07:52.600000Z,6.573333333,-73.498,119.26,-55.02413832515507,-47.49653337044001,119.26,2.754413618,0.8,97,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-10-25T02:08:08.972631Z,16.372631,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022uzixqk.xml,5,,,148.263240854
SGC2025tmwskm,domain_20_120,2025-10-04T03:09:43.539999Z,7.318333333,-73.456,107.41,-50.38354834592499,35.43686662956,107.41,2.740441947,0.7,96,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-10-04T03:09:58.957437Z,15.417438,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025tmwskm.xml,7,,,148.221325841
SGC2025dpitar,domain_20_120,2025-02-20T20:19:41.600000Z,6.814833333,-73.9135,88.93,-100.93283204825026,-20.612753370439982,88.93,2.735893598,0.9,98,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-02-20T20:19:53.440336Z,11.840336,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025dpitar.xml,6,,,148.207680794
SGC2025vmsmyu,domain_20_120,2025-11-01T08:55:25.609999Z,6.380333333,-73.63766667,109.52,-70.45594187835496,-68.98129337043997,109.52,2.707082407,0.7,96,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-11-01T08:55:40.820371Z,15.210372,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025vmsmyu.xml,5,,,148.121247221
SGC2025kgeyrg,domain_20_120,2025-05-26T00:19:43.560000Z,6.560666667,-73.50683333,117.39,-56.00013505566074,-48.906586629560046,117.39,3.36775926,0.8,96,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-05-26T00:19:59.269076Z,15.709076,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025kgeyrg.xml,8,,,148.10327778
SGC2025yuczzx,domain_20_120,2025-12-17T21:32:41.869999Z,6.544,-73.68766667,104.45,-75.98045375839024,-50.76192000000004,104.45,2.609174812,0.9,98,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-12-17T21:32:55.661802Z,13.791803,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025yuczzx.xml,8,,,147.827524436
SGC2024wgqvro,bucaramanga_nest,2024-11-11T05:34:41.359999Z,6.780833333,-73.29916667,127.26,-33.05499645051437,-24.39763337043996,127.26,2.545036809,0.7,96,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2024-11-11T05:34:58.537545Z,17.177546,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024wgqvro.xml,4,,,147.635110427
SGC2024uqedjr,domain_20_120,2024-10-19T02:03:26.539999Z,6.3715,-73.64333333,109.48,-71.08205248815771,-69.96461999999998,109.48,3.113011134,0.8,96,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-10-19T02:03:41.944389Z,15.40439,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024uqedjr.xml,5,,,147.339033402
SGC2022vhzdmg,domain_20_120,2022-10-29T18:53:17.140000Z,7.479666667,-73.83716667,44.64,-92.49874427969705,53.396493370440005,44.64,3.770050473,0.9,96,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-10-29T18:53:26.465837Z,9.325837,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022vhzdmg.xml,4,,,147.310151419
SGC2024gkucty,domain_20_120,2024-03-31T20:29:34.780000Z,6.528333333,-73.6615,103.37,-73.08929217287138,-52.505933370440005,103.37,2.419184063,0.9,98,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-03-31T20:29:48.668232Z,13.888232,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024gkucty.xml,5,,,147.257552189
SGC2023jfwrtn,domain_20_120,2023-05-11T16:14:02.029999Z,6.564833333,-73.50033333,117.5,-55.28194851125583,-48.44275337043998,117.5,3.049595873,0.8,96,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-05-11T16:14:18.261725Z,16.231726,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023jfwrtn.xml,5,,,147.148787619
SGC2023jffupy,bucaramanga_nest,2023-05-11T07:44:23.239999Z,6.593,-73.41666667,126.14,-46.03759936859721,-45.30724,126.14,2.885585362,0.8,96,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-05-11T07:44:40.052968Z,16.812969,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023jffupy.xml,4,,,146.656756086
SGC2022zakhcj,bucaramanga_nest,2022-12-21T07:39:00.280000Z,7.145,-73.65933333,125.07,-72.84989628976813,16.14139999999995,125.07,2.818969023,0.7,95,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-12-21T07:39:16.600036Z,16.320036,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022zakhcj.xml,7,,,146.456907069
SGC2023vfdfoj,domain_20_120,2023-10-28T05:42:54.500000Z,6.864,-73.38733333,113.11,-42.796551662375435,-15.139520000000012,113.11,2.098921214,0.9,98,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-10-28T05:43:10.054743Z,15.554743,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023vfdfoj.xml,6,,,146.296763642
SGC2025zqwcsx,domain_20_120,2025-12-30T06:47:36.090000Z,6.339333333,-73.59033333,117.92,-65.2260698953203,-73.54541337044,117.92,3.329133884,0.6,93,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-12-30T06:47:52.824743Z,16.734743,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025zqwcsx.xml,8,,,145.987401652
SGC2025vfnpzv,bucaramanga_nest,2025-10-28T10:56:46.090000Z,6.351333333,-73.57183333,120.48,-63.182000499706774,-72.20957337043995,120.48,2.656776564,0.9,97,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-10-28T10:57:02.925544Z,16.835544,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025vfnpzv.xml,6,,,145.970329692
SGC2022reqafp,bucaramanga_nest,2022-09-01T07:19:02.960000Z,6.8775,-73.30783333,125.15,-34.01257777311771,-13.636699999999955,125.15,2.595662274,0.8,96,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2022-09-01T07:19:20.227197Z,17.267197,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022reqafp.xml,8,,,145.786986822
SGC2025ywqwtf,bucaramanga_nest,2025-12-19T06:40:17.260000Z,6.345666667,-73.5555,122.42,-61.377326987194934,-72.84038662956003,122.42,2.573278949,0.9,97,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-12-19T06:40:34.175408Z,16.915408,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025ywqwtf.xml,8,,,145.719836847
SGC2025wthywj,domain_20_120,2025-11-19T03:05:04.089999Z,6.574333333,-73.51866667,118.43,-57.30760360387026,-47.38521337043997,118.43,3.211486677,0.7,94,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-11-19T03:05:20.075428Z,15.985429,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025wthywj.xml,5,,,145.634460031
SGC2023ajetdo,domain_20_120,2023-01-06T00:03:08.759999Z,6.527166667,-73.522,117.69,-57.67590402757226,-52.63580662955996,117.69,3.429464965,0.7,93,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-01-06T00:03:25.461828Z,16.701829,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023ajetdo.xml,7,,,144.288394895
SGC2024wrxjva,domain_20_120,2024-11-17T08:41:24.379999Z,6.262166667,-74.44666667,34.36,-159.84254409733063,-82.13560662956002,34.36,2.726985158,0.9,96,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-11-17T08:41:41.449093Z,17.069094,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024wrxjva.xml,4,,,144.180955474
SGC2026erisor,bucaramanga_nest,2026-03-08T02:24:28.269999Z,6.799,-73.3335,126.83,-36.84849423983752,-22.375319999999956,126.83,2.683384379,0.7,94,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2026-03-08T02:24:45.338541Z,17.068542,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026erisor.xml,5,,,144.050153137
SGC2023euqzzb,bucaramanga_nest,2023-03-09T21:47:50.350000Z,7.443666667,-73.19216667,134.58,-21.232541027238266,49.38897337043995,134.58,2.667495227,0.6,93,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2023-03-09T21:48:09.558380Z,19.20838,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023euqzzb.xml,4,,,144.002485681
SGC2024ouygma,bucaramanga_nest,2024-07-28T16:50:13.289999Z,6.792166667,-73.383,124.49,-42.317761001072185,-23.136006629559994,124.49,2.534591319,0.5,92,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-07-28T16:50:30.321414Z,17.031415,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ouygma.xml,5,,,143.603773957
SGC2022ivxqti,bucaramanga_nest,2022-05-06T05:58:32.509999Z,6.359333333,-73.4905,122.42,-54.195461543148916,-71.31901337043996,122.42,2.489060941,0.7,94,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2022-05-06T05:58:49.813187Z,17.303188,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022ivxqti.xml,7,,,143.467182823
SGC2025ycuobb,bucaramanga_nest,2025-12-08T11:01:21.230000Z,6.353166667,-73.57833333,120.33,-63.900187044111696,-72.00548662956,120.33,2.429595039,0.7,94,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-12-08T11:01:37.997272Z,16.767272,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025ycuobb.xml,7,,,143.288785117
SGC2026afswai,domain_20_120,2026-01-04T02:51:01.149999Z,6.474166667,-74.1985,71.49,-132.4225497644528,-58.53576662955995,71.49,2.301770292,0.8,95,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2026-01-04T02:51:11.185240Z,10.035241,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026afswai.xml,7,,,142.905310876
