event_id,selection_group,origin_time_utc,event_lat,event_lon,event_depth_km,source_x_km,source_y_km,source_z_km,magnitude,catalog_rms_s,catalog_phases,network,station,location,channel,station_lat,station_lon,receiver_x_km,receiver_y_km,pick_time_utc,travel_time_s,xml_file
SGC2022swzvpe,bucaramanga_nest,2022-09-25T11:32:19.859999Z,6.5395,-73.52716667,130.65,-58.24677062347608,-51.26285999999996,130.65,2.030450993,0.7,62,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2022-09-25T11:32:44.089460Z,24.229461,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022swzvpe.xml
SGC2022ycttrf,bucaramanga_nest,2022-12-08T10:37:42.310000Z,7.484666667,-73.1555,144.86,-17.181231946911097,53.95309337043999,144.86,2.438765071,0.8,62,CM,CPAMP,10,HNZ,7.379,-72.6372,40.08585820153751,42.19027999999995,2022-12-08T10:38:02.504617Z,20.194617,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022ycttrf.xml
SGC2022ycttrf,bucaramanga_nest,2022-12-08T10:37:42.310000Z,7.484666667,-73.1555,144.86,-17.181231946911097,53.95309337043999,144.86,2.438765071,0.8,62,CM,CPAM3,20,EHZ,7.36444,-72.66475,37.04185215563891,40.56946080000001,2022-12-08T10:38:03.044046Z,20.734046,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022ycttrf.xml
SGC2022ycttrf,bucaramanga_nest,2022-12-08T10:37:42.310000Z,7.484666667,-73.1555,144.86,-17.181231946911097,53.95309337043999,144.86,2.438765071,0.8,62,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-12-08T10:38:04.233242Z,21.923242,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022ycttrf.xml
SGC2022ycttrf,bucaramanga_nest,2022-12-08T10:37:42.310000Z,7.484666667,-73.1555,144.86,-17.181231946911097,53.95309337043999,144.86,2.438765071,0.8,62,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2022-12-08T10:38:05.348879Z,23.038879,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022ycttrf.xml
SGC2022ycttrf,bucaramanga_nest,2022-12-08T10:37:42.310000Z,7.484666667,-73.1555,144.86,-17.181231946911097,53.95309337043999,144.86,2.438765071,0.8,62,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2022-12-08T10:38:11.993789Z,29.683789,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022ycttrf.xml
SGC2022ycttrf,bucaramanga_nest,2022-12-08T10:37:42.310000Z,7.484666667,-73.1555,144.86,-17.181231946911097,53.95309337043999,144.86,2.438765071,0.8,62,CM,PTB,00,HHZ,6.54,-74.46,-161.31574689703876,-51.20719999999999,2022-12-08T10:38:12.005929Z,29.695929,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022ycttrf.xml
SGC2022xclmbr,bucaramanga_nest,2022-11-24T02:31:11.509999Z,6.790166667,-73.3195,123.93,-35.30163091342803,-23.35864662955997,123.93,1.89815804,0.6,62,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2022-11-24T02:31:28.207120Z,16.697121,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022xclmbr.xml
SGC2022xclmbr,bucaramanga_nest,2022-11-24T02:31:11.509999Z,6.790166667,-73.3195,123.93,-35.30163091342803,-23.35864662955997,123.93,1.89815804,0.6,62,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2022-11-24T02:31:28.269910Z,16.759911,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022xclmbr.xml
SGC2022xclmbr,bucaramanga_nest,2022-11-24T02:31:11.509999Z,6.790166667,-73.3195,123.93,-35.30163091342803,-23.35864662955997,123.93,1.89815804,0.6,62,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-11-24T02:31:28.910369Z,17.40037,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022xclmbr.xml
SGC2022xclmbr,bucaramanga_nest,2022-11-24T02:31:11.509999Z,6.790166667,-73.3195,123.93,-35.30163091342803,-23.35864662955997,123.93,1.89815804,0.6,62,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2022-11-24T02:31:33.230189Z,21.72019,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022xclmbr.xml
SGC2022xclmbr,bucaramanga_nest,2022-11-24T02:31:11.509999Z,6.790166667,-73.3195,123.93,-35.30163091342803,-23.35864662955997,123.93,1.89815804,0.6,62,CM,PTB,00,HHZ,6.54,-74.46,-161.31574689703876,-51.20719999999999,2022-11-24T02:31:33.330802Z,21.820803,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022xclmbr.xml
SGC2025mlqqyv,bucaramanga_nest,2025-06-26T07:27:59.270000Z,6.787,-73.34633333,126.49,-38.26645192074502,-23.711160000000007,126.49,2.2305822,0.5,59,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2025-06-26T07:28:16.437103Z,17.167103,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025mlqqyv.xml
SGC2025mlqqyv,bucaramanga_nest,2025-06-26T07:27:59.270000Z,6.787,-73.34633333,126.49,-38.26645192074502,-23.711160000000007,126.49,2.2305822,0.5,59,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-06-26T07:28:16.546088Z,17.276088,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025mlqqyv.xml
SGC2025mlqqyv,bucaramanga_nest,2025-06-26T07:27:59.270000Z,6.787,-73.34633333,126.49,-38.26645192074502,-23.711160000000007,126.49,2.2305822,0.5,59,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-06-26T07:28:17.062247Z,17.792247,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025mlqqyv.xml
SGC2025mlqqyv,bucaramanga_nest,2025-06-26T07:27:59.270000Z,6.787,-73.34633333,126.49,-38.26645192074502,-23.711160000000007,126.49,2.2305822,0.5,59,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2025-06-26T07:28:20.271362Z,21.001362,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025mlqqyv.xml
SGC2024vujztw,bucaramanga_nest,2024-11-04T13:14:31.800000Z,6.7775,-73.29966667,130.18,-33.11024156931342,-24.768700000000013,130.18,2.439969273,0.8,63,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-11-04T13:14:49.512062Z,17.712062,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024vujztw.xml
SGC2024vujztw,bucaramanga_nest,2024-11-04T13:14:31.800000Z,6.7775,-73.29966667,130.18,-33.11024156931342,-24.768700000000013,130.18,2.439969273,0.8,63,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2024-11-04T13:14:49.520044Z,17.720044,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024vujztw.xml
SGC2024vujztw,bucaramanga_nest,2024-11-04T13:14:31.800000Z,6.7775,-73.29966667,130.18,-33.11024156931342,-24.768700000000013,130.18,2.439969273,0.8,63,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-11-04T13:14:49.818104Z,18.018104,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024vujztw.xml
SGC2024vujztw,bucaramanga_nest,2024-11-04T13:14:31.800000Z,6.7775,-73.29966667,130.18,-33.11024156931342,-24.768700000000013,130.18,2.439969273,0.8,63,CM,CPAMP,10,HNZ,7.379,-72.6372,40.08585820153751,42.19027999999995,2024-11-04T13:14:52.093414Z,20.293414,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024vujztw.xml
SGC2024vujztw,bucaramanga_nest,2024-11-04T13:14:31.800000Z,6.7775,-73.29966667,130.18,-33.11024156931342,-24.768700000000013,130.18,2.439969273,0.8,63,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2024-11-04T13:14:53.710633Z,21.910633,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024vujztw.xml
SGC2024oaayne,bucaramanga_nest,2024-07-17T07:37:31.460000Z,6.879166667,-73.31266667,126.43,-34.546614658123254,-13.451166629560023,126.43,1.976382862,0.6,61,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2024-07-17T07:37:48.677090Z,17.21709,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024oaayne.xml
SGC2024oaayne,bucaramanga_nest,2024-07-17T07:37:31.460000Z,6.879166667,-73.31266667,126.43,-34.546614658123254,-13.451166629560023,126.43,1.976382862,0.6,61,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-07-17T07:37:48.832983Z,17.372983,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024oaayne.xml
SGC2024oaayne,bucaramanga_nest,2024-07-17T07:37:31.460000Z,6.879166667,-73.31266667,126.43,-34.546614658123254,-13.451166629560023,126.43,1.976382862,0.6,61,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-07-17T07:37:48.951282Z,17.491282,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024oaayne.xml
SGC2024oaayne,bucaramanga_nest,2024-07-17T07:37:31.460000Z,6.879166667,-73.31266667,126.43,-34.546614658123254,-13.451166629560023,126.43,1.976382862,0.6,61,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2024-07-17T07:37:51.814131Z,20.354131,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024oaayne.xml
SGC2024oaayne,bucaramanga_nest,2024-07-17T07:37:31.460000Z,6.879166667,-73.31266667,126.43,-34.546614658123254,-13.451166629560023,126.43,1.976382862,0.6,61,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2024-07-17T07:37:54.022389Z,22.562389,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024oaayne.xml
SGC2025iejkmx,bucaramanga_nest,2025-04-26T16:32:31.410000Z,6.831333333,-73.15366667,149.97,-16.97866687961096,-18.77597337044001,149.97,2.534156591,0.7,61,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2025-04-26T16:32:51.451557Z,20.041557,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025iejkmx.xml
SGC2025iejkmx,bucaramanga_nest,2025-04-26T16:32:31.410000Z,6.831333333,-73.15366667,149.97,-16.97866687961096,-18.77597337044001,149.97,2.534156591,0.7,61,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-04-26T16:32:52.860035Z,21.450035,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025iejkmx.xml
SGC2025iejkmx,bucaramanga_nest,2025-04-26T16:32:31.410000Z,6.831333333,-73.15366667,149.97,-16.97866687961096,-18.77597337044001,149.97,2.534156591,0.7,61,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-04-26T16:32:53.072010Z,21.66201,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025iejkmx.xml
SGC2025iejkmx,bucaramanga_nest,2025-04-26T16:32:31.410000Z,6.831333333,-73.15366667,149.97,-16.97866687961096,-18.77597337044001,149.97,2.534156591,0.7,61,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2025-04-26T16:32:54.383161Z,22.973161,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025iejkmx.xml
SGC2025iejkmx,bucaramanga_nest,2025-04-26T16:32:31.410000Z,6.831333333,-73.15366667,149.97,-16.97866687961096,-18.77597337044001,149.97,2.534156591,0.7,61,CM,VMM07,00,HHZ,7.36,-73.85,-93.91670196060453,40.07520000000003,2025-04-26T16:32:55.256147Z,23.846147,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025iejkmx.xml
SGC2023cqpkhc,bucaramanga_nest,2023-02-07T08:48:51.130000Z,6.7995,-73.12333333,143.44,-13.627128935786368,-22.31965999999999,143.44,2.398111959,0.7,62,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-02-07T08:49:10.499879Z,19.369879,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023cqpkhc.xml
SGC2023cqpkhc,bucaramanga_nest,2023-02-07T08:48:51.130000Z,6.7995,-73.12333333,143.44,-13.627128935786368,-22.31965999999999,143.44,2.398111959,0.7,62,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-02-07T08:49:12.318832Z,21.188832,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023cqpkhc.xml
SGC2023cqpkhc,bucaramanga_nest,2023-02-07T08:48:51.130000Z,6.7995,-73.12333333,143.44,-13.627128935786368,-22.31965999999999,143.44,2.398111959,0.7,62,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2023-02-07T08:49:13.379859Z,22.249859,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023cqpkhc.xml
SGC2023cqpkhc,bucaramanga_nest,2023-02-07T08:48:51.130000Z,6.7995,-73.12333333,143.44,-13.627128935786368,-22.31965999999999,143.44,2.398111959,0.7,62,CM,CPAMP,10,HNZ,7.379,-72.6372,40.08585820153751,42.19027999999995,2023-02-07T08:49:13.389460Z,22.25946,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023cqpkhc.xml
SGC2023cqpkhc,bucaramanga_nest,2023-02-07T08:48:51.130000Z,6.7995,-73.12333333,143.44,-13.627128935786368,-22.31965999999999,143.44,2.398111959,0.7,62,CM,CPAM3,20,EHZ,7.36444,-72.66475,37.04185215563891,40.56946080000001,2023-02-07T08:49:13.448733Z,22.318733,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023cqpkhc.xml
SGC2023cqpkhc,bucaramanga_nest,2023-02-07T08:48:51.130000Z,6.7995,-73.12333333,143.44,-13.627128935786368,-22.31965999999999,143.44,2.398111959,0.7,62,CM,PTB,00,HHZ,6.54,-74.46,-161.31574689703876,-51.20719999999999,2023-02-07T08:49:17.597866Z,26.467866,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023cqpkhc.xml
SGC2023cqpkhc,bucaramanga_nest,2023-02-07T08:48:51.130000Z,6.7995,-73.12333333,143.44,-13.627128935786368,-22.31965999999999,143.44,2.398111959,0.7,62,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2023-02-07T08:49:17.627502Z,26.497502,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023cqpkhc.xml
SGC2024mllejc,bucaramanga_nest,2024-06-25T04:42:13.060000Z,6.8045,-73.32883333,127.82,-36.33287276273275,-21.76306,127.82,1.980163741,0.7,62,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-06-25T04:42:30.317436Z,17.257436,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024mllejc.xml
SGC2024mllejc,bucaramanga_nest,2024-06-25T04:42:13.060000Z,6.8045,-73.32883333,127.82,-36.33287276273275,-21.76306,127.82,1.980163741,0.7,62,CM,BAR2,10,HNZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2024-06-25T04:42:30.628298Z,17.568298,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024mllejc.xml
SGC2024mllejc,bucaramanga_nest,2024-06-25T04:42:13.060000Z,6.8045,-73.32883333,127.82,-36.33287276273275,-21.76306,127.82,1.980163741,0.7,62,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-06-25T04:42:30.882945Z,17.822945,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024mllejc.xml
SGC2024mllejc,bucaramanga_nest,2024-06-25T04:42:13.060000Z,6.8045,-73.32883333,127.82,-36.33287276273275,-21.76306,127.82,1.980163741,0.7,62,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2024-06-25T04:42:33.556721Z,20.496721,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024mllejc.xml
SGC2024mllejc,bucaramanga_nest,2024-06-25T04:42:13.060000Z,6.8045,-73.32883333,127.82,-36.33287276273275,-21.76306,127.82,1.980163741,0.7,62,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2024-06-25T04:42:35.555835Z,22.495835,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024mllejc.xml
SGC2025tjuwso,bucaramanga_nest,2025-10-02T11:00:54.130000Z,6.887666667,-73.3235,126.3,-35.74359186382984,-12.504946629559953,126.3,2.425885744,0.6,62,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-10-02T11:01:11.581274Z,17.451274,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025tjuwso.xml
SGC2025tjuwso,bucaramanga_nest,2025-10-02T11:00:54.130000Z,6.887666667,-73.3235,126.3,-35.74359186382984,-12.504946629559953,126.3,2.425885744,0.6,62,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2025-10-02T11:01:11.590849Z,17.460849,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025tjuwso.xml
SGC2025tjuwso,bucaramanga_nest,2025-10-02T11:00:54.130000Z,6.887666667,-73.3235,126.3,-35.74359186382984,-12.504946629559953,126.3,2.425885744,0.6,62,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-10-02T11:01:11.645615Z,17.515615,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025tjuwso.xml
SGC2025tjuwso,bucaramanga_nest,2025-10-02T11:00:54.130000Z,6.887666667,-73.3235,126.3,-35.74359186382984,-12.504946629559953,126.3,2.425885744,0.6,62,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2025-10-02T11:01:14.769913Z,20.639913,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025tjuwso.xml
SGC2025tjuwso,bucaramanga_nest,2025-10-02T11:00:54.130000Z,6.887666667,-73.3235,126.3,-35.74359186382984,-12.504946629559953,126.3,2.425885744,0.6,62,CM,CPAM3,20,EHZ,7.36444,-72.66475,37.04185215563891,40.56946080000001,2025-10-02T11:01:15.062947Z,20.932947,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025tjuwso.xml
SGC2025tjuwso,bucaramanga_nest,2025-10-02T11:00:54.130000Z,6.887666667,-73.3235,126.3,-35.74359186382984,-12.504946629559953,126.3,2.425885744,0.6,62,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2025-10-02T11:01:16.820848Z,22.690848,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025tjuwso.xml
SGC2024bzspmy,bucaramanga_nest,2024-01-29T04:09:19.890000Z,6.813666667,-73.097,146.28,-10.717553047268419,-20.742626629560036,146.28,2.211962387,0.7,65,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2024-01-29T04:09:39.248846Z,19.358846,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024bzspmy.xml
SGC2024bzspmy,bucaramanga_nest,2024-01-29T04:09:19.890000Z,6.813666667,-73.097,146.28,-10.717553047268419,-20.742626629560036,146.28,2.211962387,0.7,65,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2024-01-29T04:09:39.444253Z,19.554253,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024bzspmy.xml
SGC2024bzspmy,bucaramanga_nest,2024-01-29T04:09:19.890000Z,6.813666667,-73.097,146.28,-10.717553047268419,-20.742626629560036,146.28,2.211962387,0.7,65,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-01-29T04:09:40.983082Z,21.093082,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024bzspmy.xml
SGC2024bzspmy,bucaramanga_nest,2024-01-29T04:09:19.890000Z,6.813666667,-73.097,146.28,-10.717553047268419,-20.742626629560036,146.28,2.211962387,0.7,65,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-01-29T04:09:41.276192Z,21.386192,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024bzspmy.xml
SGC2024bzspmy,bucaramanga_nest,2024-01-29T04:09:19.890000Z,6.813666667,-73.097,146.28,-10.717553047268419,-20.742626629560036,146.28,2.211962387,0.7,65,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2024-01-29T04:09:42.375355Z,22.485355,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024bzspmy.xml
