event_id,n_picks,depth_km,azimuthal_gap_deg,min_local_rms_s,candidate_nodes,accepted_nodes_delta_0p20s,accepted_nodes_delta_0p10s,horizontal_uncertainty_0p20_km,depth_uncertainty_0p20_km,origin_time_uncertainty_0p20_s,horizontal_uncertainty_0p10_km,depth_uncertainty_0p10_km,origin_time_uncertainty_0p10_s
SGC2023pjccvh,4,20.0,201.29600000000002,0.6087207536572563,75,5,3,20.000000953674316,10.0,0.5845879957397448,20.000000953674316,0.0,0.5443965163319668
SGC2023bijvvj,4,40.0,192.608,0.09825502966607959,125,5,2,14.142135623730951,40.0,0.7677446749063199,14.142135623730951,30.0,0.9899655721978924
SGC2022xygkdm,4,40.0,160.03400000000002,0.348867560351554,125,7,2,10.0,40.0,0.7874517568098871,0.0,10.0,0.14440270575374914
SGC2023skcaro,4,120.0,193.469,0.12280374522390129,125,9,7,10.0,40.0,1.1441046329383142,10.0,40.0,1.200984844572088
SGC2026cdsani,4,70.0,224.38600000000002,0.3017447109909184,75,15,8,14.142135623730951,40.0,1.0316231855392262,10.0,40.0,1.0355357147328268
SGC2024rrawrx,4,100.0,209.82599999999996,0.1590923649016053,125,8,5,20.0,20.0,0.7877717829722986,20.0,20.0,0.7224029007017572
SGC2024qxkgzw,4,20.0,242.22699999999998,0.6368974930788605,75,9,6,22.360679774997898,20.0,0.9161162052608575,20.0,10.0,0.9929866763775899
SGC2026aynldj,4,100.0,293.07500000000005,0.08528359617805069,125,21,6,22.360681480982638,30.0,1.4675703001034437,20.0,10.0,0.8568676074465911
SGC2023apewsk,4,120.0,227.693,0.37770930476875786,75,23,12,22.360679774997898,40.0,1.1531073622762,22.360679774997898,40.0,1.1861711448664505
SGC2025tiyrmd,4,30.0,203.08200000000005,0.18725667128244217,100,2,1,0.0,10.0,0.29512783170638657,0.0,0.0,0.0
SGC2024rifnbq,4,120.0,140.087,0.21874123972707027,125,11,4,22.36067892200566,40.0,0.9463173382029022,14.142135623730951,20.0,0.6226385766282243
SGC2025tudfse,4,30.0,235.718,0.2765201328748291,100,8,6,22.360680627990142,30.0,0.849580815640447,14.142135623730951,30.0,0.8343716786044665
SGC2025wtyqgv,5,40.0,258.23400000000004,0.32834488979329757,125,8,2,14.142135623730951,30.0,0.8653835153403728,0.0,10.0,0.1192485542158419
SGC2026dyyahz,5,20.0,142.94100000000003,0.37772526342007245,75,2,2,0.0,10.0,0.3025550105587804,0.0,10.0,0.3025550105587804
SGC2023twfspq,4,110.0,185.973,0.23055207463404195,125,13,4,22.360679774997898,40.0,0.8798186500136623,14.142135623730951,20.0,0.7458600284485319
SGC2026beeikk,4,30.0,209.65000000000003,0.2125233146544148,80,5,2,10.0,20.0,0.4490958930875364,0.0,10.0,0.15234034204981928
SGC2023qrteiy,4,40.0,262.733,0.8314507293967247,125,5,2,10.000000953674316,10.0,1.0331907667020852,10.000000953674316,0.0,0.6445005019925674
SGC2024uxdyqy,5,40.0,242.62500000000003,0.7697835222362253,125,7,1,22.360679774997898,10.0,0.606851778937866,22.360679774997898,0.0,0.0
SGC2024nydvvv,4,120.0,193.469,0.0763431990102929,125,5,3,10.0,20.0,0.7383598299047999,10.0,10.0,0.5091086194056151
SGC2025uufyxx,4,130.0,156.937,0.15033895107154996,125,5,3,10.0,30.0,0.9540879497899268,0.0,20.0,0.7180139711031861
SGC2025xjralr,4,130.0,140.087,0.19845870603576019,125,14,6,14.142135623730951,40.0,1.1843197179398517,14.142135623730951,30.0,0.9275828243007038
SGC2023swolwu,4,50.0,177.74899999999997,0.19780339755583537,125,7,5,14.142138321129513,40.0,0.68563161450443,14.142138321129513,40.0,0.6765976845205903
SGC2025klzvyk,4,20.0,157.75099999999998,0.4331045627075857,75,2,1,0.0,10.0,0.2554711568958974,0.0,0.0,0.0
SGC2022zgfiyy,5,20.0,118.554,0.63413799837456,75,2,1,0.0,10.0,0.07686621310016228,0.0,0.0,0.0
SGC2022zqtxhj,4,20.0,198.49200000000002,0.0934419035364859,75,2,1,0.0,10.0,0.06506506445786209,0.0,0.0,0.0
SGC2025kmnemm,4,20.0,157.75099999999998,0.48714269619425005,75,6,3,14.142135623730951,20.0,0.33208653819245104,14.142135623730951,10.0,0.2929723256967901
SGC2022zcpojj,4,30.0,285.853,0.1178500880461711,100,16,9,28.284271921811484,20.0,1.8915731842019095,28.284271921811484,10.0,1.7367439882708984
SGC2025yztxps,4,120.0,171.90699999999998,0.06982621992634659,125,4,2,0.0,30.0,0.8946989653372479,0.0,10.0,0.4008444643955116
SGC2022ydaqlk,4,20.0,279.901,0.5304712314642208,75,2,1,22.360679774997898,0.0,0.766295385795281,22.360679774997898,0.0,0.0
SGC2025ycbngp,4,20.0,176.356,0.46766142406463834,75,9,6,14.142135623730951,20.0,0.639796873076219,14.142135623730951,20.0,0.711831532574821
SGC2025ktlhpe,4,30.0,300.93399999999997,0.0672089112361042,100,10,6,28.284271247461902,10.0,2.181337239110788,28.284271247461902,10.0,2.247974141836114
SGC2026bwaxyk,5,100.0,224.38600000000002,0.3477261214047287,75,5,3,0.0,40.0,0.9539617725394024,0.0,20.0,0.4983745168027462
SGC2025ufzhes,4,140.0,142.909,0.21293579960066347,125,13,8,14.142138321129513,30.0,1.1299622400605926,14.142138321129513,30.0,1.1116800870501118
SGC2024panatr,5,40.0,263.883,0.558094649456571,125,19,5,22.360679774997898,40.0,1.3426826328055879,20.0,10.0,0.6091296021480551
SGC2025zhxeom,4,110.0,152.74099999999999,0.15050614111606544,125,7,3,28.284270910287116,30.0,1.2239801656825788,14.142135286556167,20.0,0.938515998920571
SGC2025uzybwg,4,100.0,147.353,0.3083151099197432,125,9,4,14.14213494938139,30.0,0.6729062985052169,14.14213494938139,20.0,0.404991575654954
SGC2025yphbvt,5,60.0,253.322,0.31356258448415875,125,19,7,28.284271247461902,40.0,1.114211188442652,22.360679774997898,20.0,0.9475821845288017
SGC2026ddkxps,4,40.0,271.66499999999996,0.400466328255745,100,5,1,22.360679774997898,10.0,0.4982901048448329,22.360679774997898,0.0,0.0
SGC2022yyzdiz,5,20.0,142.94100000000003,0.44341966434715374,75,2,1,0.0,10.0,0.1096207674448948,0.0,0.0,0.0
SGC2023qxoaid,4,70.0,281.584,0.0327810671601333,125,8,2,20.000000953674316,20.0,0.9860356645238674,10.0,0.0,0.4114225694391065
SGC2024tulesh,4,20.0,144.126,0.5933205490542863,75,7,3,14.142135623730951,10.0,0.3616953730388381,10.0,10.0,0.4548403818325758
SGC2022ywfrfk,4,120.0,220.07399999999998,0.1147550883041864,125,15,10,22.360679774997898,40.0,0.9589076841779689,14.142138321129513,40.0,0.8833973692886102
SGC2022znnphr,4,50.0,175.558,0.040769261679202855,125,3,2,0.0,20.0,0.6084852103624675,0.0,10.0,0.4097283444229367
SGC2023akgcos,5,80.0,144.711,0.2861573199789265,125,5,3,10.0,20.0,0.595029252348655,0.0,20.0,0.713803498075329
SGC2022xpyojh,4,130.0,227.693,0.02964066747914808,75,6,3,22.360679774997898,40.0,1.4176619025514012,22.360679774997898,20.0,0.8081740792471873
SGC2022ygakgr,4,120.0,152.74099999999999,0.15152672133601153,125,10,5,28.284270910287116,40.0,1.2937552277742395,28.284270573112334,40.0,1.2698650762510815
SGC2025klwtzr,4,30.0,162.17799999999997,0.32552252138460114,100,3,2,0.0,20.0,0.52954589450335,0.0,10.0,0.27238496599219
SGC2023qknmrv,4,110.0,159.08500000000004,0.8037251355564121,125,24,8,22.360681480982638,40.0,1.098741346440905,22.360679774997898,40.0,0.9856186122377019
SGC2025xqiphw,5,30.0,265.562,0.2673429611008615,100,18,8,22.360679774997898,30.0,1.1643452653390103,20.0,30.0,0.802566127423955
SGC2024ewkuvo,4,20.0,206.18899999999996,0.8940590891125121,75,10,2,22.360679774997898,10.0,0.8848068377202086,10.0,0.0,0.014394427932409637
SGC2022ynumkq,4,120.0,291.43499999999995,0.6335064487088355,125,49,22,22.360679774997898,40.0,1.7734392190576818,20.0,40.0,1.6908183490759463
SGC2024rkqddj,4,100.0,247.084,0.3058446253191364,125,7,3,10.0,20.0,0.6087301159641357,10.0,10.0,0.2841494613751083
SGC2025mrwnel,4,130.0,285.073,0.08813288319009475,100,17,6,22.360679774997898,40.0,1.8775825357059504,22.360679774997898,30.0,1.5912409611177096
SGC2025zsmley,4,90.0,192.28200000000004,0.16391397572367544,125,9,6,20.0,40.0,1.018356276391603,10.0,40.0,1.0553265747229557
SGC2025kmddau,4,20.0,157.75099999999998,0.402508817350377,75,2,1,0.0,10.0,0.2554711568958974,0.0,0.0,0.0
SGC2025klvvwm,4,20.0,157.75099999999998,0.3417067362081616,75,2,1,0.0,10.0,0.2554711568958974,0.0,0.0,0.0
SGC2023rkngne,4,80.0,296.25399999999996,0.4809557150415769,125,28,9,22.360679774997898,40.0,1.395749283453156,22.360679774997898,20.0,1.3243802307140857
SGC2023crclaa,4,130.0,157.789,0.18431290743171577,125,11,7,14.142138321129513,40.0,1.0536140473106634,14.142138321129513,40.0,1.1982436179900535
SGC2024wvjlpn,4,50.0,206.18899999999996,0.3306137546976858,125,12,4,22.360679774997898,40.0,1.486020336883938,10.0,20.0,0.9484489906530144
SGC2025wucbrx,4,130.0,270.58299999999997,0.08755464354041113,125,16,10,20.000000953674316,40.0,1.4411268884554311,20.000000953674316,30.0,1.383593579411328
SGC2023vyxvbu,4,60.0,183.684,0.272957809640156,125,10,4,14.142136298080542,40.0,0.857950563658766,10.000000953674316,30.0,0.7404574382902754
SGC2025uahwqa,4,120.0,159.08500000000004,0.10981973960275244,125,4,3,10.0,20.0,0.7979522938350603,0.0,20.0,0.7648033101107118
SGC2023rwvfdc,5,20.0,118.554,0.4090302538480385,75,1,1,0.0,0.0,0.0,0.0,0.0,0.0
SGC2022yauabz,5,120.0,118.554,0.20114999476696988,125,4,3,10.0,20.0,0.6828563231613758,0.0,20.0,0.662899053982445
SGC2024dhccks,4,50.0,235.70999999999998,0.26022592796229777,125,11,4,19.999999523162842,40.0,1.5822322472108714,19.999999523162842,20.0,1.263037783453973
SGC2022vofrqb,4,120.0,259.46,0.3328883528855561,125,4,1,20.0,10.0,0.4279787048518686,20.0,0.0,0.0
SGC2025wzbcvx,4,20.0,193.469,0.37210761670975817,75,4,3,10.0,10.0,0.3651731934268951,10.0,10.0,0.2596410129128345
SGC2025tgtpmi,5,20.0,210.562,0.35869068631316614,75,3,1,14.142138995478977,10.0,0.5140653675549504,0.0,0.0,0.0
SGC2023hwkvbl,4,20.0,198.49200000000002,0.4292896397659582,75,5,2,10.0,10.0,0.4024200608585305,0.0,10.0,0.13962239462641235
SGC2025jmnrbw,4,40.0,283.462,1.032582318040838,75,11,5,10.0,40.0,0.7052208127568262,10.0,30.0,0.4006949748685991
SGC2024obimnv,4,90.0,177.35299999999998,0.08965333457493567,125,3,1,0.0,20.0,0.7237254048161841,0.0,0.0,0.0
SGC2026alscyf,4,90.0,239.65,0.24920541496508516,125,8,3,20.0,30.0,1.1042868501774925,20.0,10.0,0.6179965869650145
