event_id,round_preferred,n_picks_preferred,catalog_x_km_preferred,catalog_y_km_preferred,catalog_z_km_preferred,relocated_x_km_preferred,relocated_y_km_preferred,relocated_z_km_preferred,relocated_lat_preferred,relocated_lon_preferred,origin_time_shift_s_preferred,rms_before_s_preferred,rms_after_s_preferred,horizontal_shift_km_preferred,vertical_shift_km_preferred,total_shift_km_preferred,round_1d,n_picks_1d,catalog_x_km_1d,catalog_y_km_1d,catalog_z_km_1d,relocated_x_km_1d,relocated_y_km_1d,relocated_z_km_1d,relocated_lat_1d,relocated_lon_1d,origin_time_shift_s_1d,rms_before_s_1d,rms_after_s_1d,horizontal_shift_km_1d,vertical_shift_km_1d,total_shift_km_1d,run_horizontal_difference_km,run_vertical_difference_km,run_total_difference_km
SGC2025bdryza,2,6,-26.315746307373047,43.79280090332031,150.0,-26.315746307373047,33.79280090332031,140.0,7.303564506856992,-73.23817259224722,1.2519670189779395,0.4455654591180268,0.2869679193533915,10.0,-10.0,14.142135623730953,2,6,-26.315746307373047,43.79280090332031,150.0,-26.315746307373047,33.79280090332031,160.0,7.303564506856992,-73.23817259224722,-0.9699753202468138,0.4468987020641947,0.3154698086714613,10.0,10.0,14.142135623730953,0.0,20.0,20.0
SGC2022rksozr,2,7,-26.315746307373047,43.79280090332031,150.0,-26.315746307373047,33.79280090332031,140.0,7.303564506856992,-73.23817259224722,1.2779428856695212,0.3880292533397978,0.2881229118452817,10.0,-10.0,14.142135623730953,2,7,-26.315746307373047,43.79280090332031,150.0,-26.315746307373047,33.79280090332031,160.0,7.303564506856992,-73.23817259224722,-0.7389154154178001,0.4830086810058566,0.2955704756725335,10.0,10.0,14.142135623730953,0.0,20.0,20.0
SGC2024noirjg,2,6,-16.315746307373047,-16.207199096679688,150.0,-16.315746307373047,-16.207199096679688,150.0,6.854408919361483,-73.14766685873492,-0.0087248638445274,0.2107163526233504,0.2107163526233504,0.0,0.0,0.0,2,6,-26.315746307373047,-16.207199096679688,160.0,-16.315746307373047,-16.207199096679688,170.0,6.854408919361483,-73.14766685873492,-1.1779712255600447,0.4030176050078119,0.334956374512994,10.0,10.0,14.142135623730953,0.0,20.0,20.0
SGC2025dilurn,2,4,-16.315746307373047,-16.207199096679688,140.0,-16.315746307373047,-16.207199096679688,150.0,6.854408919361483,-73.14766685873492,-0.8450449136330445,0.2747288567454206,0.2622138512319935,0.0,10.0,10.0,2,4,-26.315746307373047,-6.207200050354004,140.0,-26.315746307373047,-6.207200050354004,140.0,6.944240028293622,-73.23817259224722,0.0648844834596626,0.353853600462355,0.353853600462355,0.0,0.0,0.0,14.14213494938139,10.0,17.32050752508467
SGC2022hytacc,2,9,-26.315746307373047,43.79280090332031,150.0,-26.315746307373047,43.79280090332031,160.0,7.393395624356093,-73.23817259224722,-0.904277023950108,0.4017342921560676,0.3626422012134231,0.0,10.0,10.0,2,9,-26.315746307373047,43.79280090332031,150.0,-26.315746307373047,43.79280090332031,160.0,7.393395624356093,-73.23817259224722,-1.235682545702545,0.3411566326744211,0.317051075593201,0.0,10.0,10.0,0.0,0.0,0.0
SGC2024tyezbf,2,6,-26.315746307373047,43.79280090332031,140.0,-26.315746307373047,33.79280090332031,130.0,7.303564506856992,-73.23817259224722,1.2197958850330188,0.4287834357831839,0.3425087231432862,10.0,-10.0,14.142135623730953,2,6,-36.31574630737305,43.79280090332031,130.0,-36.31574630737305,43.79280090332031,120.0,7.393395624356093,-73.32867832575951,0.8825039207728711,0.153250374580882,0.1304282414702868,0.0,-10.0,10.0,14.142135623730951,10.0,17.320508075688775
SGC2022uzogxz,2,4,-36.31574630737305,-16.207199096679688,140.0,-46.31574630737305,-6.207200050354004,150.0,6.944240028293622,-73.41918405927181,-0.5643628348328207,0.2528936680564176,0.1299288060325399,14.14213494938139,10.0,17.32050752508467,2,4,-36.31574630737305,-26.207199096679688,140.0,-36.31574630737305,-36.20719909667969,130.0,6.67474668436328,-73.32867832575951,0.5933532028781041,0.2156251638024043,0.1539626934557499,10.0,-10.0,14.142135623730953,31.6227756969489,20.0,37.41657310309887
SGC2025lufkce,2,5,-56.31574630737305,-56.20719909667969,120.0,-66.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.60019556082159,-1.3326344298174817,0.3168928121290687,0.1709754526318926,14.142138321129512,10.0,17.320510278105544,2,5,-66.31575012207031,-66.20719909667969,130.0,-66.31575012207031,-66.20719909667969,140.0,6.405253331865975,-73.60019556082159,-0.8594303666421261,0.1754047192323326,0.0850681569548986,0.0,10.0,10.0,0.0,10.0,10.0
SGC2024mqzcqv,2,7,-26.315746307373047,43.79280090332031,140.0,-26.315746307373047,33.79280090332031,130.0,7.303564506856992,-73.23817259224722,1.316417812578166,0.4456051216761514,0.3622393545752074,10.0,-10.0,14.142135623730953,2,7,-36.31574630737305,53.79280090332031,150.0,-36.31574630737305,53.79280090332031,140.0,7.483226741855195,-73.32867832575951,0.9171064877805292,0.2221139408286465,0.1820260055238683,0.0,-10.0,10.0,22.360679774997898,10.0,24.49489742783178
SGC2024bavmtj,2,5,-36.31574630737305,-16.207199096679688,140.0,-36.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.32867832575951,0.1011540340901682,0.136530160446078,0.136530160446078,0.0,0.0,0.0,2,5,-36.31574630737305,-6.207200050354004,120.0,-36.31574630737305,-6.207200050354004,120.0,6.944240028293622,-73.32867832575951,0.0127128307121431,0.2103126536229519,0.2103126536229519,0.0,0.0,0.0,9.999999046325684,20.0,22.360679348501794
SGC2022ndxefy,2,6,-56.31574630737305,-76.20719909667969,120.0,-66.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.60019556082159,0.1045379469870866,0.290344944009664,0.1447962849236793,14.142138321129512,10.0,17.320510278105544,2,6,-66.31575012207031,-76.20719909667969,130.0,-66.31575012207031,-76.20719909667969,140.0,6.315422214366873,-73.60019556082159,-0.6964444768611013,0.2406800158590991,0.2398281638884633,0.0,10.0,10.0,10.0,10.0,14.142135623730951
SGC2023vfaztq,2,6,-36.31574630737305,-16.207199096679688,130.0,-36.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.32867832575951,-0.6488025286042358,0.2273178262589017,0.1382671498442769,0.0,10.0,10.0,2,6,-46.31574630737305,-16.207199096679688,130.0,-46.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.41918405927181,-0.7383097479827541,0.3883357453338786,0.2904937877440832,0.0,10.0,10.0,10.0,0.0,10.0
SGC2024luiqmu,2,5,-16.315746307373047,-26.207199096679688,150.0,-16.315746307373047,-26.207199096679688,150.0,6.764577801862382,-73.14766685873492,-0.0101822311180335,0.1775013020250958,0.1775013020250958,0.0,0.0,0.0,2,5,-16.315746307373047,-36.20719909667969,160.0,-16.315746307373047,-36.20719909667969,170.0,6.67474668436328,-73.14766685873492,-0.9000783793795222,0.3068338384852813,0.2593315126212142,0.0,10.0,10.0,10.0,20.0,22.360679774997898
SGC2022zdhmgz,2,5,-36.31574630737305,-16.207199096679688,130.0,-36.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.32867832575951,-0.5388709687468136,0.1814295698704311,0.0298822174238886,0.0,10.0,10.0,2,5,-46.31574630737305,-16.207199096679688,130.0,-46.31574630737305,-6.207200050354004,140.0,6.944240028293622,-73.41918405927181,-0.8694085489853691,0.3702025301708468,0.1854010657573127,9.999999046325684,10.0,14.14213494938139,14.14213494938139,0.0,14.14213494938139
SGC2024qqzpie,2,6,-36.31574630737305,53.79280090332031,130.0,-36.31574630737305,43.79280090332031,120.0,7.393395624356093,-73.32867832575951,1.2783773557948983,0.3139426183989026,0.1461772749513817,10.0,-10.0,14.142135623730953,2,6,-36.31574630737305,43.79280090332031,150.0,-36.31574630737305,43.79280090332031,140.0,7.393395624356093,-73.32867832575951,1.006793149742803,0.0964700317934541,0.0869393449887855,0.0,-10.0,10.0,0.0,20.0,20.0
SGC2025tsuqyb,2,7,-26.315746307373047,3.792799949645996,150.0,-26.315746307373047,3.792799949645996,160.0,7.034071145792724,-73.23817259224722,-0.911610238206336,0.2335457033793311,0.2271141620935437,0.0,10.0,10.0,2,7,-36.31574630737305,3.792799949645996,150.0,-36.31574630737305,13.792799949645996,160.0,7.123902263291825,-73.32867832575951,-0.7910679293056511,0.3482416907649865,0.2591294508170754,10.0,10.0,14.142135623730953,14.142135623730951,0.0,14.142135623730951
SGC2024tgwgua,2,6,-36.31574630737305,-6.207200050354004,140.0,-46.31574630737305,3.792799949645996,140.0,7.034071145792724,-73.41918405927181,0.2525910203187109,0.6489677130585998,0.6363239035252933,14.142135623730953,0.0,14.142135623730953,2,6,-46.31574630737305,3.792799949645996,140.0,-46.31574630737305,3.792799949645996,150.0,7.034071145792724,-73.41918405927181,-0.8607241922045734,0.5399282439899319,0.4836675479659064,0.0,10.0,10.0,0.0,10.0,10.0
SGC2025vritqb,2,5,-16.315746307373047,-16.207199096679688,140.0,-16.315746307373047,-16.207199096679688,150.0,6.854408919361483,-73.14766685873492,-0.8916008572864165,0.2347293452670575,0.2262230112782611,0.0,10.0,10.0,2,5,-16.315746307373047,-16.207199096679688,160.0,-16.315746307373047,-16.207199096679688,170.0,6.854408919361483,-73.14766685873492,-1.138538962220515,0.276124841841952,0.2715565821130017,0.0,10.0,10.0,0.0,20.0,20.0
SGC2025valxhh,2,4,-36.31574630737305,-16.207199096679688,140.0,-36.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.32867832575951,0.076446011027139,0.0517796417598448,0.0517796417598448,0.0,0.0,0.0,2,4,-36.31574630737305,-6.207200050354004,120.0,-36.31574630737305,-6.207200050354004,110.0,6.944240028293622,-73.32867832575951,0.9702543376628564,0.1420670846029359,0.1224829836511748,0.0,-10.0,10.0,9.999999046325684,30.0,31.622776300105507
SGC2024aprotw,2,4,-16.315746307373047,-26.207199096679688,160.0,-26.315746307373047,-16.207199096679688,170.0,6.854408919361483,-73.23817259224722,-0.6700995404724477,0.3033573800542696,0.0479518803393945,14.142135623730953,10.0,17.320508075688775,2,4,-26.315746307373047,-16.207199096679688,140.0,-26.315746307373047,-6.207200050354004,130.0,6.944240028293622,-73.23817259224722,1.3195910552385026,0.2172130967981378,0.0725991060756745,9.999999046325684,-10.0,14.14213494938139,9.999999046325684,40.0,41.23105602487662
SGC2023whmgme,2,6,-36.31574630737305,-16.207199096679688,140.0,-36.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.32867832575951,0.046998389873849,0.0825526890533719,0.0825526890533719,0.0,0.0,0.0,2,6,-46.31574630737305,-16.207199096679688,140.0,-46.31574630737305,-16.207199096679688,150.0,6.854408919361483,-73.41918405927181,-0.7869115855940638,0.3281728170561326,0.3095638369571428,0.0,10.0,10.0,10.0,10.0,14.142135623730951
SGC2024anpaxw,2,5,-46.31574630737305,-36.20719909667969,120.0,-56.31574630737305,-26.207199096679688,130.0,6.764577801862382,-73.5096897927841,-0.2940421449167054,0.3259166834999536,0.1705729805057735,14.142135623730953,10.0,17.320508075688775,2,5,-46.31574630737305,-36.20719909667969,120.0,-56.31574630737305,-26.207199096679688,130.0,6.764577801862382,-73.5096897927841,-0.8126020635620534,0.2633837182573407,0.2022728895577694,14.142135623730953,10.0,17.320508075688775,0.0,0.0,0.0
SGC2026dxmcmm,2,6,-16.315746307373047,-26.207199096679688,160.0,-26.315746307373047,-16.207199096679688,150.0,6.854408919361483,-73.23817259224722,1.3153783883168142,0.282315342294584,0.2441597685229082,14.142135623730953,-10.0,17.320508075688775,2,6,-26.315746307373047,-16.207199096679688,160.0,-26.315746307373047,-16.207199096679688,170.0,6.854408919361483,-73.23817259224722,-1.0532758926989183,0.3144242240848491,0.2510872155669241,0.0,10.0,10.0,0.0,20.0,20.0
SGC2022rmddhb,2,8,-26.315746307373047,43.79280090332031,130.0,-26.315746307373047,33.79280090332031,120.0,7.303564506856992,-73.23817259224722,1.2215457407457606,0.3251085713943068,0.2886917856640454,10.0,-10.0,14.142135623730953,2,8,-26.315746307373047,43.79280090332031,140.0,-26.315746307373047,33.79280090332031,150.0,7.303564506856992,-73.23817259224722,-0.5791154392552702,0.4725620340658412,0.3208213425001884,10.0,10.0,14.142135623730953,0.0,30.0,30.0
SGC2024qfalvf,2,6,-36.31574630737305,-16.207199096679688,140.0,-36.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.32867832575951,0.0052284339002426,0.0540463669393314,0.0540463669393314,0.0,0.0,0.0,2,6,-46.31574630737305,-6.207200050354004,140.0,-36.31574630737305,-16.207199096679688,150.0,6.854408919361483,-73.32867832575951,-0.7858361335904114,0.4342737647368934,0.3361130976723459,14.14213494938139,10.0,17.32050752508467,0.0,10.0,10.0
SGC2022zbzwbc,2,6,-16.315746307373047,-16.207199096679688,160.0,-16.315746307373047,-16.207199096679688,170.0,6.854408919361483,-73.14766685873492,-1.073479922584271,0.3165216994191878,0.2772787543645942,0.0,10.0,10.0,2,6,-26.315746307373047,-16.207199096679688,160.0,-26.315746307373047,-16.207199096679688,170.0,6.854408919361483,-73.23817259224722,-0.9370358229291664,0.4536853051264758,0.4103342749670431,0.0,10.0,10.0,10.0,0.0,10.0
SGC2023mrxuju,2,4,-36.31574630737305,-16.207199096679688,130.0,-36.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.32867832575951,-0.6515517372250592,0.1415119120674701,0.1221605235946197,0.0,10.0,10.0,2,4,-36.31574630737305,-16.207199096679688,130.0,-36.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.32867832575951,-0.9227416344148588,0.1964666358622571,0.17768552443264,0.0,10.0,10.0,0.0,0.0,0.0
SGC2023pzreah,2,7,-56.31574630737305,-56.20719909667969,130.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,0.3941232482385111,0.3092321190978385,0.2048848162742614,14.142138321129512,0.0,14.142138321129512,2,7,-66.31575012207031,-56.20719909667969,130.0,-66.31575012207031,-56.20719909667969,140.0,6.495084449365076,-73.60019556082159,-0.848822910678745,0.285578843148984,0.2576695510791824,0.0,10.0,10.0,10.0,10.0,14.142135623730951
SGC2022jqkomn,2,7,-36.31574630737305,-16.207199096679688,120.0,-36.31574630737305,-16.207199096679688,130.0,6.854408919361483,-73.32867832575951,-1.0033493353090286,0.3131624338665445,0.1354721466211688,0.0,10.0,10.0,2,7,-36.31574630737305,-16.207199096679688,130.0,-36.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.32867832575951,-1.064207116903841,0.2078842784709719,0.1797801524129272,0.0,10.0,10.0,0.0,10.0,10.0
SGC2023itixdc,2,5,-16.315746307373047,-26.207199096679688,150.0,-16.315746307373047,-26.207199096679688,160.0,6.764577801862382,-73.14766685873492,-0.9028255097459486,0.3432249333965024,0.2707332058400629,0.0,10.0,10.0,2,5,-16.315746307373047,-16.207199096679688,150.0,-16.315746307373047,-16.207199096679688,160.0,6.854408919361483,-73.14766685873492,-1.0019874593595048,0.1879537928532833,0.1795222842586444,0.0,10.0,10.0,10.0,0.0,10.0
SGC2022uhxvtn,2,6,-26.315746307373047,43.79280090332031,140.0,-26.315746307373047,33.79280090332031,130.0,7.303564506856992,-73.23817259224722,1.10904080986883,0.435257539785146,0.3636849607394976,10.0,-10.0,14.142135623730953,2,6,-26.315746307373047,43.79280090332031,150.0,-26.315746307373047,33.79280090332031,150.0,7.303564506856992,-73.23817259224722,0.1535699825947407,0.4669355162485248,0.3562329437367864,10.0,0.0,10.0,0.0,20.0,20.0
SGC2025xphxxh,2,7,-36.31574630737305,-26.207199096679688,140.0,-36.31574630737305,-26.207199096679688,150.0,6.764577801862382,-73.32867832575951,-0.8431096909731401,0.2352728211077506,0.221458102267849,0.0,10.0,10.0,2,7,-46.31574630737305,-16.207199096679688,140.0,-46.31574630737305,-16.207199096679688,150.0,6.854408919361483,-73.41918405927181,-0.845569232148101,0.3294838860981963,0.251622319993897,0.0,10.0,10.0,14.142135623730951,0.0,14.142135623730951
SGC2026cavaqj,2,8,-26.315746307373047,43.79280090332031,150.0,-26.315746307373047,33.79280090332031,140.0,7.303564506856992,-73.23817259224722,1.584394355755455,0.4178825372370806,0.3262211878183958,10.0,-10.0,14.142135623730953,2,8,-26.315746307373047,43.79280090332031,150.0,-26.315746307373047,33.79280090332031,160.0,7.303564506856992,-73.23817259224722,-0.6196234909507776,0.4231780034208611,0.2324995811072281,10.0,10.0,14.142135623730953,0.0,20.0,20.0
SGC2024nhixcm,2,6,-36.31574630737305,-26.207199096679688,130.0,-46.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.41918405927181,-0.1816760076898731,0.3634249727362449,0.241421671606821,14.142135623730953,10.0,17.320508075688775,2,6,-46.31574630737305,-16.207199096679688,130.0,-46.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.41918405927181,-0.9755655438878,0.4903509763948916,0.3909276260082653,0.0,10.0,10.0,0.0,0.0,0.0
SGC2025dzhwkq,2,6,-6.315746784210205,-26.207199096679688,160.0,-16.315746307373047,-16.207199096679688,150.0,6.854408919361483,-73.14766685873492,1.4020068066118565,0.4436325100334807,0.3701721325698927,14.142135286556169,-10.0,17.320507800386714,2,6,-16.315746307373047,-16.207199096679688,160.0,-16.315746307373047,-16.207199096679688,170.0,6.854408919361483,-73.14766685873492,-1.012727631835764,0.3455121574694105,0.3304060238069756,0.0,10.0,10.0,0.0,20.0,20.0
SGC2024smaqtd,2,7,-36.31574630737305,43.79280090332031,130.0,-36.31574630737305,43.79280090332031,130.0,7.393395624356093,-73.32867832575951,-0.044995955895061,0.5105198276671855,0.5105198276671855,0.0,0.0,0.0,2,7,-36.31574630737305,43.79280090332031,150.0,-36.31574630737305,53.79280090332031,160.0,7.483226741855195,-73.32867832575951,-1.4466030258647995,0.3878796490548464,0.3681732820750862,10.0,10.0,14.142135623730953,10.0,30.0,31.622776601683793
SGC2024vszooa,2,5,-16.315746307373047,-16.207199096679688,150.0,-16.315746307373047,-16.207199096679688,160.0,6.854408919361483,-73.14766685873492,-1.0147984676093351,0.277894747718113,0.2741690192222368,0.0,10.0,10.0,2,5,-16.315746307373047,-16.207199096679688,160.0,-16.315746307373047,-16.207199096679688,170.0,6.854408919361483,-73.14766685873492,-1.1789493461696343,0.3399521251821804,0.3258567312199397,0.0,10.0,10.0,0.0,10.0,10.0
SGC2024mfygjk,2,6,-36.31574630737305,63.79280090332031,120.0,-36.31574630737305,53.79280090332031,120.0,7.483226741855195,-73.32867832575951,0.706468256561342,0.2835361754465549,0.1941447261086957,10.0,0.0,10.0,2,6,-46.31574630737305,83.79280090332031,140.0,-46.31574630737305,83.79280090332031,140.0,7.7527200943525,-73.41918405927181,0.1353900290581897,0.1754707163376695,0.1754707163376695,0.0,0.0,0.0,31.622776601683793,20.0,37.416573867739416
SGC2022shmypy,2,7,-36.31574630737305,-16.207199096679688,140.0,-36.31574630737305,-16.207199096679688,150.0,6.854408919361483,-73.32867832575951,-0.9280996114348028,0.1574235936144666,0.1454788183876886,0.0,10.0,10.0,2,7,-46.31574630737305,-16.207199096679688,140.0,-46.31574630737305,-16.207199096679688,150.0,6.854408919361483,-73.41918405927181,-0.9863650929288,0.442396331206041,0.354343677223759,0.0,10.0,10.0,10.0,0.0,10.0
SGC2024ddhzgo,2,7,-36.31574630737305,43.79280090332031,150.0,-36.31574630737305,43.79280090332031,150.0,7.393395624356093,-73.32867832575951,0.1184664181875803,0.1417288939800479,0.1417288939800479,0.0,0.0,0.0,2,7,-36.31574630737305,43.79280090332031,140.0,-36.31574630737305,43.79280090332031,150.0,7.393395624356093,-73.32867832575951,-0.9390105816472064,0.1097703483475978,0.1025994477581455,0.0,10.0,10.0,0.0,0.0,0.0
SGC2026ckvgki,2,8,-36.31574630737305,-16.207199096679688,140.0,-36.31574630737305,-16.207199096679688,150.0,6.854408919361483,-73.32867832575951,-0.8815590555185597,0.1455177160965628,0.1173967858158213,0.0,10.0,10.0,2,8,-36.31574630737305,-16.207199096679688,140.0,-36.31574630737305,-16.207199096679688,150.0,6.854408919361483,-73.32867832575951,-0.9475808431424912,0.4202253854640971,0.3327886632309065,0.0,10.0,10.0,0.0,0.0,0.0
SGC2024nvpkvy,2,5,-26.315746307373047,-16.207199096679688,140.0,-26.315746307373047,-16.207199096679688,150.0,6.854408919361483,-73.23817259224722,-0.6617186727382212,0.1473047272642488,0.1448241002683077,0.0,10.0,10.0,2,5,-26.315746307373047,-26.207199096679688,160.0,-26.315746307373047,-26.207199096679688,170.0,6.764577801862382,-73.23817259224722,-0.9065702293655384,0.3140244825130414,0.2117337792453296,0.0,10.0,10.0,10.0,20.0,22.360679774997898
SGC2022reqbqc,2,6,-36.31574630737305,-6.207200050354004,140.0,-46.31574630737305,3.792799949645996,140.0,7.034071145792724,-73.41918405927181,0.4713144256786297,0.4793957918205315,0.4417699352521815,14.142135623730953,0.0,14.142135623730953,2,6,-46.31574630737305,-6.207200050354004,140.0,-46.31574630737305,-6.207200050354004,150.0,6.944240028293622,-73.41918405927181,-1.0928282924652528,0.4872486940076895,0.4419297213646557,0.0,10.0,10.0,10.0,10.0,14.142135623730951
SGC2025xcrede,2,7,-46.31574630737305,-36.20719909667969,130.0,-46.31574630737305,-46.20719909667969,140.0,6.584915566864178,-73.41918405927181,-1.223872235276378,0.3034755280643043,0.2353524870525864,10.0,10.0,14.142135623730953,2,7,-46.31574630737305,-46.20719909667969,130.0,-56.31574630737305,-36.20719909667969,140.0,6.67474668436328,-73.5096897927841,-0.7575176714955028,0.5047280833005027,0.3626334148131018,14.142135623730953,10.0,17.320508075688775,14.142135623730951,0.0,14.142135623730951
SGC2025qnhzeq,2,6,-16.315746307373047,-16.207199096679688,150.0,-16.315746307373047,-16.207199096679688,150.0,6.854408919361483,-73.14766685873492,0.0234544211528167,0.2786515805472548,0.2786515805472548,0.0,0.0,0.0,2,6,-26.315746307373047,-16.207199096679688,160.0,-26.315746307373047,-16.207199096679688,170.0,6.854408919361483,-73.23817259224722,-1.068113481235752,0.3145095308086891,0.2878397544934103,0.0,10.0,10.0,10.0,20.0,22.360679774997898
SGC2024lyrntx,2,8,-16.315746307373047,-16.207199096679688,160.0,-16.315746307373047,-16.207199096679688,170.0,6.854408919361483,-73.14766685873492,-1.0609569379697028,0.3983338389577548,0.3841987615932684,0.0,10.0,10.0,2,8,-26.315746307373047,-6.207200050354004,160.0,-26.315746307373047,-6.207200050354004,170.0,6.944240028293622,-73.23817259224722,-1.0055082814283658,0.4678686492376808,0.408558473865181,0.0,10.0,10.0,14.14213494938139,0.0,14.14213494938139
SGC2023pzycxu,2,7,-26.315746307373047,33.79280090332031,130.0,-26.315746307373047,33.79280090332031,130.0,7.303564506856992,-73.23817259224722,0.0031727549437725,0.3293546095187561,0.3293546095187561,0.0,0.0,0.0,2,7,-26.315746307373047,33.79280090332031,150.0,-26.315746307373047,33.79280090332031,160.0,7.303564506856992,-73.23817259224722,-0.9622563343362778,0.2308096776189319,0.2277494075673948,0.0,10.0,10.0,0.0,30.0,30.0
SGC2024mnzuuv,2,6,-16.315746307373047,43.79280090332031,150.0,-26.315746307373047,53.79280090332031,140.0,7.483226741855195,-73.23817259224722,0.609951182265247,0.3423531923510259,0.2453751270006703,14.142135623730953,-10.0,17.320508075688775,2,6,-26.315746307373047,53.79280090332031,170.0,-26.315746307373047,63.79280090332031,170.0,7.573057859354296,-73.23817259224722,-0.5319967123640232,0.234285058159199,0.1765234214829467,10.0,0.0,10.0,10.0,30.0,31.622776601683793
SGC2023bryayr,2,6,-46.31574630737305,-16.207199096679688,130.0,-46.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.41918405927181,-0.8957208150904741,0.1667396837295454,0.0686067849396796,0.0,10.0,10.0,2,6,-56.31574630737305,-16.207199096679688,130.0,-46.31574630737305,-26.207199096679688,140.0,6.764577801862382,-73.41918405927181,-1.1154293412463634,0.4639339709193995,0.3752049165256094,14.142135623730953,10.0,17.320508075688775,10.0,0.0,10.0
SGC2024qxdncw,2,8,-36.31574630737305,-16.207199096679688,140.0,-36.31574630737305,-16.207199096679688,150.0,6.854408919361483,-73.32867832575951,-0.9015974990821718,0.6100026727790898,0.5902920092104453,0.0,10.0,10.0,2,8,-46.31574630737305,-6.207200050354004,140.0,-46.31574630737305,-6.207200050354004,150.0,6.944240028293622,-73.41918405927181,-0.9590812479222866,0.6149120783070433,0.5235635947256699,0.0,10.0,10.0,14.14213494938139,0.0,14.14213494938139
SGC2022isghxb,2,7,-46.31574630737305,-76.20719909667969,110.0,-56.31574630737305,-76.20719909667969,100.0,6.315422214366873,-73.5096897927841,0.5169808717859645,0.8183288919674281,0.6527557248080268,10.0,-10.0,14.142135623730953,2,7,-56.31574630737305,-76.20719909667969,110.0,-56.31574630737305,-76.20719909667969,100.0,6.315422214366873,-73.5096897927841,0.5349827874090956,0.6380567882480697,0.6070581899681116,0.0,-10.0,10.0,0.0,0.0,0.0
SGC2022yduxdl,2,7,-26.315746307373047,43.79280090332031,140.0,-26.315746307373047,43.79280090332031,140.0,7.393395624356093,-73.23817259224722,0.0518025275299969,0.3464264448423565,0.3464264448423565,0.0,0.0,0.0,2,7,-26.315746307373047,43.79280090332031,150.0,-36.31574630737305,53.79280090332031,140.0,7.483226741855195,-73.32867832575951,0.3593074835597321,0.4881679891847135,0.1474273774878016,14.142135623730953,-10.0,17.320508075688775,14.142135623730951,0.0,14.142135623730951
SGC2023rxaqpz,2,7,-16.315746307373047,-26.207199096679688,160.0,-16.315746307373047,-26.207199096679688,170.0,6.764577801862382,-73.14766685873492,-1.0375793868370486,0.4395848700591995,0.3444148392511383,0.0,10.0,10.0,2,7,-26.315746307373047,-16.207199096679688,160.0,-26.315746307373047,-16.207199096679688,170.0,6.854408919361483,-73.23817259224722,-0.9249125832272932,0.529414789648994,0.3858281256139402,0.0,10.0,10.0,14.142135623730951,0.0,14.142135623730951
SGC2025kuvcpi,2,5,-36.31574630737305,-16.207199096679688,140.0,-36.31574630737305,-16.207199096679688,140.0,6.854408919361483,-73.32867832575951,0.1067640720113196,0.1042239922111575,0.1042239922111575,0.0,0.0,0.0,2,5,-36.31574630737305,-6.207200050354004,120.0,-36.31574630737305,-6.207200050354004,120.0,6.944240028293622,-73.32867832575951,0.0175363947298201,0.2383123385409394,0.2383123385409394,0.0,0.0,0.0,9.999999046325684,20.0,22.360679348501794
SGC2025llukbo,2,4,-36.31574630737305,-16.207199096679688,140.0,-36.31574630737305,-16.207199096679688,150.0,6.854408919361483,-73.32867832575951,-0.9341320349141586,0.1085358516597452,0.0553895401032435,0.0,10.0,10.0,2,4,-36.31574630737305,-6.207200050354004,130.0,-36.31574630737305,-6.207200050354004,140.0,6.944240028293622,-73.32867832575951,-1.0568329022255671,0.0991294556929429,0.0694617798626645,0.0,10.0,10.0,9.999999046325684,10.0,14.14213494938139
SGC2025ccgbfy,2,4,-36.31574630737305,-6.207200050354004,120.0,-36.31574630737305,-6.207200050354004,120.0,6.944240028293622,-73.32867832575951,0.1558822657260226,0.132609123848367,0.132609123848367,0.0,0.0,0.0,2,4,-36.31574630737305,-6.207200050354004,120.0,-36.31574630737305,-6.207200050354004,110.0,6.944240028293622,-73.32867832575951,1.0101426891370515,0.1020934530448527,0.0760837424959017,0.0,-10.0,10.0,0.0,10.0,10.0
SGC2023lcplky,2,4,-26.315746307373047,43.79280090332031,150.0,-36.31574630737305,53.79280090332031,140.0,7.483226741855195,-73.32867832575951,0.4705303030672958,0.3768506650576932,0.0241545898079648,14.142135623730953,-10.0,17.320508075688775,2,4,-26.315746307373047,43.79280090332031,150.0,-36.31574630737305,53.79280090332031,140.0,7.483226741855195,-73.32867832575951,0.456585151749687,0.3846535628013051,0.0785347699296074,14.142135623730953,-10.0,17.320508075688775,0.0,0.0,0.0
