lon,lat,x_km,y_km,slab_depth_km,nearest_control_event_km,confidence,vp_final_km_s,dvp_percent_on_surface,vp_active_surface,hit_count_surface,tomography_supported_slab
-73.80095372078516,6.497378009811862,-88.49756691672584,-55.95187994774352,90.44855128187751,2.196704894439494,high,8.570262385610329,-1.9630060260331796,True,54.0,False
-73.78943480889849,6.497378009811862,-87.22483960546629,-55.95187994774352,90.59265100030528,0.9442624405506378,high,8.890147149530181,-2.2556953881983626,True,54.0,False
-73.77791589701182,6.497378009811862,-85.95211229420673,-55.95187994774352,91.43988655670846,0.4443200846988963,high,9.00781604420281,-2.3602155701429473,True,54.0,False
-73.76639698512516,6.497378009811862,-84.67938498294714,-55.95187994774352,93.29530971651718,1.6561638615641523,high,8.75128720401516,-2.0800179353949417,True,54.0,False
-73.75487807323849,6.497378009811862,-83.40665767168758,-55.95187994774352,95.5605837741063,2.9202751159244027,high,8.567765533161246,-1.8035064543845196,True,20.0,False
-73.74335916135182,6.497378009811862,-82.13393036042801,-55.95187994774352,98.01180825141911,4.189606710262381,high,8.483864542727199,-1.5527337718392635,True,20.0,False
-73.73184024946515,6.497378009811862,-80.86120304916844,-55.95187994774352,100.55180159190567,4.5526179479809645,high,8.479245685991726,-1.303996465254322,True,45.0,False
-73.72032133757848,6.497378009811862,-79.58847573790888,-55.95187994774352,103.12667035490827,3.282669770838885,high,8.342050830488507,-0.9652122318903941,True,45.0,False
-73.70880242569181,6.497378009811862,-78.31574842664931,-55.95187994774352,105.68629480463527,2.0162294229904347,high,8.097377075921381,-0.6537323884665667,True,106.0,False
-73.69728351380515,6.497378009811862,-77.04302111538973,-55.95187994774352,108.14414174295352,0.7707859401528464,high,7.754382807089702,-0.3772178135565108,True,106.0,False
-73.68576460191848,6.497378009811862,-75.77029380413018,-55.95187994774352,110.25817709415412,0.6022544832496469,high,7.653504992411098,-0.1018953448051376,True,106.0,False
-73.67424569003181,6.497378009811862,-74.4975664928706,-55.95187994774352,111.97316643668677,1.836022760562437,high,8.206456417706177,0.2591520131584512,True,106.0,True
-73.66272677814514,6.497378009811862,-73.22483918161103,-55.95187994774352,113.53117707828734,3.101438103471415,high,8.620915996720326,0.5013805595209779,True,106.0,True
-73.65120786625847,6.497378009811862,-71.95211187035147,-55.95187994774352,114.99496447802774,4.371101309701863,high,8.917360216526616,0.6447649948473829,True,106.0,True
-73.6396889543718,6.497378009811862,-70.6793845590919,-55.95187994774352,116.36373467554418,4.371097501517691,high,9.106015203101599,0.6973249846005585,True,90.0,True
-73.62817004248514,6.497378009811862,-69.40665724783233,-55.95187994774352,117.59931864629901,3.1014343017223327,high,9.197896095091341,0.6654278654725255,True,90.0,True
-73.61665113059847,6.497378009811862,-68.13392993657276,-55.95187994774352,118.63047940446205,1.836018982929541,high,9.211343467225303,0.5592077637570585,True,90.0,True
-73.6051322187118,6.497378009811862,-66.8612026253132,-55.95187994774352,119.33522900262312,0.6022510283157826,high,9.179613375192098,0.3974775534243245,True,90.0,True
-73.59361330682513,6.497378009811862,-65.58847531405362,-55.95187994774352,119.43454058108951,0.7707895394912923,high,9.158417914394033,0.1911736112416194,True,90.0,True
-73.58209439493847,6.497378009811862,-64.31574800279405,-55.95187994774352,118.95900763760712,2.016233206978553,high,9.182391226664084,-0.012425172123442792,True,90.0,False
-73.5705754830518,6.497378009811862,-63.043020691534494,-55.95187994774352,118.14204684227259,3.28267357398033,high,9.235485767421718,-0.17935958039495012,True,90.0,False
-73.55905657116513,6.497378009811862,-61.77029338027492,-55.95187994774352,117.08495619819237,4.552621756674571,high,9.304399730746505,-0.3014730994104141,True,90.0,False
-73.54753765927846,6.497378009811862,-60.49756606901535,-55.95187994774352,115.86799819467227,4.189606710262381,high,9.37925678717817,-0.3750109683201588,True,64.0,False
-73.5360187473918,6.497378009811862,-59.22483875775579,-55.95187994774352,114.58361915873256,2.9202751159244165,high,9.450393426038925,-0.4026387754216487,True,31.0,False
-73.52449983550513,6.497378009811862,-57.95211144649622,-55.95187994774352,113.36833907597054,1.6561638615641523,high,9.506024455534284,-0.39844081139073523,True,31.0,False
-73.51298092361846,6.497378009811862,-56.679384135236646,-55.95187994774352,112.47546414199537,0.4443200846989079,high,9.527516466536788,-0.40175201536539895,True,31.0,False
-73.50146201173179,6.497378009811862,-55.40665682397707,-55.95187994774352,112.50017931670028,0.9442624405506378,high,9.396515874686175,-0.44662141430154195,True,31.0,False
-73.48994309984512,6.497378009811862,-54.133929512717515,-55.95187994774352,113.19798702893203,2.196704894439494,high,9.209489068994312,-0.5505660663483651,True,31.0,False
-73.47842418795847,6.497378009811862,-52.86120220145794,-55.95187994774352,114.157382616104,3.463966346188467,high,9.049043097533682,-0.6757654443813552,True,31.0,False
-73.4669052760718,6.497378009811862,-51.58847489019837,-55.95187994774352,115.23388407375636,4.734161268846908,high,8.931566947828625,-0.798976296794285,True,64.0,False
-73.45538636418513,6.497378009811862,-50.31574757893881,-55.95187994774352,116.35935925283347,4.0081414696017434,high,8.862876117765598,-0.9099462539684471,True,20.0,False
-73.44386745229846,6.497378009811862,-49.04302026767924,-55.95187994774352,117.5005304831501,2.739198992840372,high,8.844535105872236,-1.0041401874790439,True,20.0,False
-73.4323485404118,6.497378009811862,-47.77029295641967,-55.95187994774352,118.63988632894002,1.4767849613488888,high,8.87631611475361,-1.0795607700103071,True,20.0,False
-73.42082962852513,6.497378009811862,-46.497565645160094,-55.95187994774352,119.76167068207634,0.31344240205627694,high,8.956614475221585,-1.1349291216875326,True,20.0,False
-73.40931071663846,6.497378009811862,-45.224838333900536,-55.95187994774352,120.83779267914142,1.1203874661916695,high,8.968255241251848,-0.9446626979778178,True,20.0,False
-73.39779180475179,6.497378009811862,-43.95211102264096,-55.95187994774352,121.89691195178618,2.377385039711491,high,8.960786769189813,-0.725107161317489,True,20.0,False
-73.38627289286512,6.497378009811862,-42.67938371138139,-55.95187994774352,122.96548532132032,3.6453149105860065,high,8.95894501940983,-0.5335827936769558,True,20.0,False
-73.37475398097845,6.497378009811862,-41.40665640012183,-55.95187994774352,124.05734918988064,4.915724929782913,high,8.963082647558407,-0.36963525449168166,True,20.0,False
-73.36323506909179,6.497378009811862,-40.13392908886226,-55.95187994774352,125.18148743339395,6.18708752086876,high,8.973584423578066,-0.23378937765702332,False,5.0,False
-74.13500216549852,6.513241802902129,-125.40665894325333,-54.18592250093501,80.80580063987567,2.2163045476441354,high,8.675797465440562,-0.15457502523144864,True,64.0,False
-74.12348325361185,6.513241802902129,-124.13393163199376,-54.18592250093501,81.18943360573687,2.974204263352669,high,8.589081012317328,0.3808206524133984,True,64.0,True
-74.11196434172518,6.513241802902129,-122.8612043207342,-54.18592250093501,81.55891658237104,4.002429983152016,high,8.515628602589022,0.9065666262611803,True,64.0,True
-74.10044542983852,6.513241802902129,-121.58847700947463,-54.18592250093501,81.917928365718,5.141271258898466,high,8.454839187081115,1.4232228344243927,True,64.0,True
-74.08892651795185,6.513241802902129,-120.31574969821506,-54.18592250093501,82.26988618088846,6.331316147750688,high,8.406357064057582,1.9311707293055589,True,249.0,True
-74.07740760606518,6.513241802902129,-119.0430223869555,-54.18592250093501,82.61828181113515,7.548385773502415,high,8.37007442185766,2.4306251114997535,True,249.0,True
-74.06588869417851,6.513241802902129,-117.77029507569593,-54.18592250093501,82.9669289064587,8.781250538853273,high,8.346161245959737,2.9216236478343793,True,249.0,True
-74.05436978229184,6.513241802902129,-116.49756776443635,-54.18592250093501,83.32013928294931,10.02408419179828,high,8.33511356819302,3.4040009679201404,True,249.0,True
-74.04285087040518,6.513241802902129,-115.2248404531768,-54.18592250093501,83.68285458528517,11.273590216078516,high,8.043096021703121,3.1328408986880536,True,249.0,True
-74.0313319585185,6.513241802902129,-113.95211314191722,-54.18592250093501,84.0607287037308,11.044187038098224,high,7.688223354378403,2.7271460477679454,True,249.0,True
-74.01981304663184,6.513241802902129,-112.67938583065765,-54.18592250093501,84.46012556599304,10.205679134345704,high,7.316728793252584,2.3098664896347887,True,249.0,True
-74.00829413474517,6.513241802902129,-111.40665851939808,-54.18592250093501,84.88795898155598,9.464532501481191,high,6.9272730768089135,1.8795376680389715,True,249.0,True
-73.9967752228585,6.513241802902129,-110.13393120813852,-54.18592250093501,85.35125663619283,8.845254884265376,high,6.517871209354463,1.4343190424318435,False,0.0,False
-73.98525631097183,6.513241802902129,-108.86120389687895,-54.18592250093501,85.85630371972191,8.374924601529202,high,6.085898273567121,0.9720851842378998,False,0.0,False
-73.97373739908517,6.513241802902129,-107.58847658561938,-54.18592250093501,86.40727892965573,8.079595275298736,high,5.628238422276732,0.49064970569864386,False,0.0,False
-73.9622184871985,6.513241802902129,-106.3157492743598,-54.18592250093501,87.00451836362046,7.978723404255365,high,5.14165114448406,-0.011850085448775765,False,0.0,False
-73.95069957531183,6.513241802902129,-105.04302196310024,-54.18592250093501,87.64289232301033,8.079595542367636,high,5.335400506523815,-0.15333444851187006,False,0.0,False
-73.93918066342516,6.513241802902129,-103.77029465184067,-54.18592250093501,88.31096053309771,8.374925116831413,high,5.527993384717794,-0.2964538597229638,False,0.0,False
-73.9276617515385,6.513241802902129,-102.4975673405811,-54.18592250093501,88.99127610788395,8.845255616118305,high,5.720658559036526,-0.4386692619197403,False,0.0,False
-73.91614283965183,6.513241802902129,-101.22484002932154,-54.18592250093501,89.66164785305364,9.367987557586066,high,5.914892941175546,-0.5769408326205265,False,4.0,False
-73.90462392776516,6.513241802902129,-99.95211271806197,-54.18592250093501,90.29692715510471,8.768304288238328,high,6.217620035986716,-0.6623093418598716,False,4.0,False
-73.89310501587849,6.513241802902129,-98.6793854068024,-54.18592250093501,90.871117284844,8.32146615211779,high,6.602601857572439,-0.6936099935411765,False,4.0,False
-73.88158610399182,6.513241802902129,-97.40665809554284,-54.18592250093501,91.3598807145365,8.052956436501907,high,6.940119378022952,-0.7237759298870974,False,4.0,False
-73.87006719210515,6.513241802902129,-96.13393078428327,-54.18592250093501,91.74342122246144,7.9807947870625595,high,7.2325753407400475,-0.7701331550459894,False,4.0,False
-73.85854828021849,6.513241802902129,-94.86120347302369,-54.18592250093501,92.00932934230728,8.110223986787565,high,7.486087506985745,-0.9132854823561009,False,4.0,False
-73.84702936833182,6.513241802902129,-93.58847616176413,-54.18592250093501,92.15496064385381,7.548384139996175,high,7.704091621063635,-1.0589631351881328,False,4.0,False
-73.83551045644515,6.513241802902129,-92.31574885050456,-54.18592250093501,92.18985701837983,6.331314541050525,high,7.899290957661715,-1.2083014904816343,False,4.0,False
-73.82399154455848,6.513241802902129,-91.04302153924499,-54.18592250093501,92.14031868386708,5.141269700000369,high,8.084673394707488,-1.361454090946162,True,54.0,False
-73.81247263267183,6.513241802902129,-89.77029422798543,-54.18592250093501,92.05980391903053,4.002428519813701,high,8.271432946912359,-1.5166786680802669,True,54.0,False
-73.80095372078516,6.513241802902129,-88.49756691672584,-54.18592250093501,92.05038918339707,2.974203019624946,high,8.465181537452125,-1.6685187809763944,True,54.0,False
-73.78943480889849,6.513241802902129,-87.22483960546629,-54.18592250093501,92.29771552828406,2.2163038522112357,high,8.65795982901551,-1.8045967987932054,True,54.0,False
-73.77791589701182,6.513241802902129,-85.95211229420673,-54.18592250093501,93.06050902424282,2.053726258866685,high,8.734894874752467,-1.8333812153332587,True,54.0,False
-73.76639698512516,6.513241802902129,-84.67938498294714,-54.18592250093501,94.43011165640104,2.6006249143317075,high,8.604415889233978,-1.6460376206389151,True,54.0,False
-73.75487807323849,6.513241802902129,-83.40665767168758,-54.18592250093501,96.21826166557139,3.54236897589438,high,8.521704088766183,-1.438588753300433,True,20.0,False
-73.74335916135182,6.513241802902129,-82.13393036042801,-54.18592250093501,98.23431996824009,4.64469327247422,high,8.502479767614831,-1.2245817599801996,True,20.0,False
-73.73184024946515,6.513241802902129,-80.86120304916844,-54.18592250093501,100.37374989927653,4.974605651603967,high,8.530032493343064,-1.016513412145638,True,45.0,False
-73.72032133757848,6.513241802902129,-79.58847573790888,-54.18592250093501,102.57810688990978,3.8465948620918127,high,8.43446959801213,-0.8312460387810017,True,45.0,False
-73.70880242569181,6.513241802902129,-78.31574842664931,-54.18592250093501,104.79302988828549,2.843510558240299,high,8.271711632611975,-0.6408693259408031,True,45.0,False
-73.69728351380515,6.513241802902129,-77.04302111538973,-54.18592250093501,106.93349623966638,2.148134580101774,high,8.047052341387202,-0.4492356218873808,True,106.0,False
-73.68576460191848,6.513241802902129,-75.77029380413018,-54.18592250093501,108.8874328794854,2.0935810639394923,high,7.97783842256953,-0.2957120505564979,True,106.0,False
-73.67424569003181,6.513241802902129,-74.4975664928706,-54.18592250093501,110.62942497371432,2.718703879791808,high,8.319253402410933,-0.11105918556290263,True,106.0,False
-73.66272677814514,6.513241802902129,-73.22483918161103,-54.18592250093501,112.23511058003176,3.693140874426006,high,8.746004916287752,0.12851067939737482,True,106.0,True
-73.65120786625847,6.513241802902129,-71.95211187035147,-54.18592250093501,113.75423144634318,4.809043342325899,high,9.051342019201476,0.2956877841941582,True,106.0,True
-73.6396889543718,6.513241802902129,-70.6793845590919,-54.18592250093501,115.18318895363629,4.809039880939429,high,9.245001519644326,0.39513298627156007,True,90.0,True
-73.62817004248514,6.513241802902129,-69.40665724783233,-54.18592250093501,116.47839983445901,3.693137681781118,high,9.339422387628465,0.42856692849656386,True,90.0,True
-73.61665113059847,6.513241802902129,-68.13392993657276,-54.18592250093501,117.56107627784547,2.7187013286437596,high,9.35675768335809,0.39892706556045704,True,90.0,True
-73.6051322187118,6.513241802902129,-66.8612026253132,-54.18592250093501,118.31308774575967,2.093580070071153,high,9.335965520947154,0.3135972099845886,True,90.0,True
-73.59361330682513,6.513241802902129,-65.58847531405362,-54.18592250093501,118.61106139597497,2.1481358716061036,high,9.29738887143436,0.17196329636066746,True,90.0,True
-73.58209439493847,6.513241802902129,-64.31574800279405,-54.18592250093501,118.45433566480831,2.843513241329243,high,9.290401116380481,0.007303088836243083,True,90.0,True
-73.5705754830518,6.513241802902129,-63.043020691534494,-54.18592250093501,117.9516309043453,3.8465981076791094,high,9.325601556025964,-0.1325384187729482,True,90.0,False
-73.55905657116513,6.513241802902129,-61.77029338027492,-54.18592250093501,117.20741655128879,4.9746091372125285,high,9.383535716759546,-0.22392836153304838,True,90.0,False
-73.54753765927846,6.513241802902129,-60.49756606901535,-54.18592250093501,116.31273470023534,4.64469327247422,high,9.44902004804178,-0.2544774826566408,True,64.0,False
-73.5360187473918,6.513241802902129,-59.22483875775579,-54.18592250093501,115.3721051542128,3.5423689758943917,high,9.507790632145976,-0.2246432687978395,True,64.0,False
-73.52449983550513,6.513241802902129,-57.95211144649622,-54.18592250093501,114.53683482048922,2.6006249143317075,high,9.543554846856734,-0.1552798386681084,True,31.0,False
-73.51298092361846,6.513241802902129,-56.679384135236646,-54.18592250093501,114.03651120011774,2.053726258866688,high,9.536521352052972,-0.10088328680239056,True,31.0,False
-73.50146201173179,6.513241802902129,-55.40665682397707,-54.18592250093501,114.09261993935259,2.2163038522112357,high,9.414112389992303,-0.164470341662013,True,31.0,False
-73.48994309984512,6.513241802902129,-54.133929512717515,-54.18592250093501,114.65968880283859,2.974203019624946,high,9.243448535343092,-0.3323935022459905,True,31.0,False
-73.47842418795847,6.513241802902129,-52.86120220145794,-54.18592250093501,115.52815455170204,4.002428519813688,high,9.091104992596875,-0.5426737520771854,True,64.0,False
-73.4669052760718,6.513241802902129,-51.58847489019837,-54.18592250093501,116.54745686131882,5.141269700000369,high,8.979341528667021,-0.7611486522590918,True,64.0,False
-73.45538636418513,6.513241802902129,-50.31574757893881,-54.18592250093501,117.63739343733901,4.48169267677213,high,8.917413991378009,-0.9706971794662052,True,20.0,False
-73.44386745229846,6.513241802902129,-49.04302026767924,-54.18592250093501,118.7566213686577,3.3946402358820627,high,8.90860174075505,-1.1631113229699768,True,20.0,False
-73.4323485404118,6.513241802902129,-47.77029295641967,-54.18592250093501,119.88181244963518,2.4902339309305774,high,8.95344601714953,-1.3343015740273365,True,20.0,False
-73.42082962852513,6.513241802902129,-46.497565645160094,-54.18592250093501,120.99616684489781,2.0294376925883992,high,8.972213355916903,-1.2304599196543702,True,20.0,False
-73.40931071663846,6.513241802902129,-45.224838333900536,-54.18592250093501,122.09089721379374,2.2968759833937717,high,8.96973836696469,-1.0249090227650648,True,20.0,False
-73.39779180475179,6.513241802902129,-43.95211102264096,-54.18592250093501,123.17589300734583,3.1100371116331913,high,8.969753664548547,-0.8223385929230311,True,20.0,False
-73.38627289286512,6.513241802902129,-42.67938371138139,-54.18592250093501,124.26901933961544,4.160371618741814,high,8.974911957129338,-0.6384666930449511,True,20.0,False
-73.37475398097845,6.513241802902129,-41.40665640012183,-54.18592250093501,125.38427824903589,5.308928591908253,high,8.98554786042184,-0.47230196017183673,False,13.0,False
-73.36323506909179,6.513241802902129,-40.13392908886226,-54.18592250093501,126.5311789678862,6.5038775510907065,high,9.002025357279836,-0.32370368221679724,False,5.0,False
-73.35171615720512,6.513241802902129,-38.86120177760269,-54.18592250093501,127.71586771270405,7.723716283165404,high,9.024713707349456,-0.1931028231486005,False,5.0,False
-74.12348325361185,6.529105595992396,-124.13393163199376,-52.41996505412649,81.7414958496304,4.3707520653445675,high,8.631357623957081,0.31223520226072393,True,64.0,True
-74.11196434172518,6.529105595992396,-122.8612043207342,-52.41996505412649,82.12430464745815,5.126112404795944,high,8.581830766387576,0.7166563374785694,True,64.0,True
-74.10044542983852,6.529105595992396,-121.58847700947463,-52.41996505412649,82.49551726480186,6.057247953827218,high,8.543178716550324,1.1137371592804057,True,64.0,True
-74.08892651795185,6.529105595992396,-120.31574969821506,-52.41996505412649,82.85827885891192,7.095290464761623,high,8.515027994601754,1.5038065290037053,True,249.0,True
-74.07740760606518,6.529105595992396,-119.0430223869555,-52.41996505412649,83.21601227930164,8.199738434985733,high,8.497205289557654,1.8870719233963769,True,249.0,True
-74.06588869417851,6.529105595992396,-117.77029507569593,-52.41996505412649,83.5725733144692,9.347082092432885,high,8.489769021525172,2.2636034099673594,True,249.0,True
-74.05436978229184,6.529105595992396,-116.49756776443635,-52.41996505412649,83.93244420432137,10.52330017156352,high,8.493057867569107,2.6333077471301802,True,249.0,True
-74.04285087040518,6.529105595992396,-115.2248404531768,-52.41996505412649,84.30093953078381,10.861415716646919,high,8.262133765629292,2.460011051456788,True,249.0,True
-74.0313319585185,6.529105595992396,-113.95211314191722,-52.41996505412649,84.68441516476453,9.844414711545584,high,7.97819047953124,2.1751122400516003,True,249.0,True
-74.01981304663184,6.529105595992396,-112.67938583065765,-52.41996505412649,85.09045556160655,8.893498764469337,high,7.679695010334438,1.8646222885249562,True,50.0,True
-74.00829413474517,6.529105595992396,-111.40665851939808,-52.41996505412649,85.52796817824309,8.032173376614336,high,7.365408263511263,1.525218612975085,True,50.0,True
-73.9967752228585,6.529105595992396,-110.13393120813852,-52.41996505412649,86.0070169506112,7.2922539484043485,high,7.0333725091009285,1.1523079531187257,False,0.0,False
-73.98525631097183,6.529105595992396,-108.86120389687895,-52.41996505412649,86.53806958618873,6.713999982253305,high,6.680816922849736,0.7400074433012509,False,0.0,False
-73.97373739908517,6.529105595992396,-107.58847658561938,-52.41996505412649,87.13021015605199,6.341789455116591,high,6.304202218982352,0.2815043510992301,False,0.0,False
-73.9622184871985,6.529105595992396,-106.3157492743598,-52.41996505412649,87.78813275370727,6.212765957446863,high,5.899561446951496,-0.22993937684380394,False,0.0,False
-73.95069957531183,6.529105595992396,-105.04302196310024,-52.41996505412649,88.50876786673219,6.341789795368914,high,6.026822679479118,-0.5137277721022802,False,0.0,False
-73.93918066342516,6.529105595992396,-103.77029465184067,-52.41996505412649,89.27945846408093,6.714000625032142,high,6.156990635121914,-0.8052388733107421,False,0.0,False
-73.9276617515385,6.529105595992396,-102.4975673405811,-52.41996505412649,90.07884224265216,7.292254836116928,high,6.31706875975201,-1.0761076540674257,False,0.0,False
-73.91614283965183,6.529105595992396,-101.22484002932154,-52.41996505412649,90.87945065860417,7.918183160263828,high,6.695873993526588,-1.1346201970688201,False,4.0,False
-73.90462392776516,6.529105595992396,-99.95211271806197,-52.41996505412649,91.65042376889426,7.19872167621009,high,7.0406158359341955,-1.1850980756712495,False,4.0,False
-73.89310501587849,6.529105595992396,-98.6793854068024,-52.41996505412649,92.36008381362961,6.64719734935261,high,7.346039665667405,-1.2295458484895805,False,4.0,False
-73.88158610399182,6.529105595992396,-97.40665809554284,-52.41996505412649,92.97933630023023,6.307815869902658,high,7.6095534908195095,-1.2705641929678055,False,4.0,False
-73.87006719210515,6.529105595992396,-96.13393078428327,-52.41996505412649,93.48657211748,6.215425899614864,high,7.82863672869729,-1.3037741277230606,False,4.0,False
-73.85854828021849,6.529105595992396,-94.86120347302369,-52.41996505412649,93.87280230855995,6.380765376995358,high,7.9892687698524405,-1.298697196256857,False,4.0,False
-73.84702936833182,6.529105595992396,-93.58847616176413,-52.41996505412649,94.14421064505402,6.785019093309476,high,8.117646824916445,-1.3008713696276837,False,4.0,False
-73.83551045644515,6.529105595992396,-92.31574885050456,-52.41996505412649,94.32130537260723,7.095289031060428,high,8.223543202038794,-1.3087840664682995,False,4.0,False
-73.82399154455848,6.529105595992396,-91.04302153924499,-52.41996505412649,94.43782480728544,6.05724663066566,high,8.316186914833535,-1.3203181385221885,True,54.0,False
-73.81247263267183,6.529105595992396,-89.77029422798543,-52.41996505412649,94.54349859514849,5.126111262232483,high,8.403033262937623,-1.3326862468176655,True,54.0,False
-73.80095372078516,6.529105595992396,-88.49756691672584,-52.41996505412649,94.71125377246086,4.370751219014273,high,8.4883962400288,-1.3421596676539196,True,54.0,False
-73.78943480889849,6.529105595992396,-87.22483960546629,-52.41996505412649,95.03975016282024,3.8948151922645793,high,8.5710178002828,-1.3440785636293202,True,20.0,False
-73.77791589701182,6.529105595992396,-85.95211229420673,-52.41996505412649,95.6269283939886,3.8046516480391683,high,8.605992953458438,-1.30635458625145,True,20.0,False
-73.76639698512516,6.529105595992396,-84.67938498294714,-52.41996505412649,96.5113795533034,4.125631171301115,high,8.559752329938764,-1.1801546373865281,True,20.0,False
-73.75487807323849,6.529105595992396,-83.40665767168758,-52.41996505412649,97.65424421936272,4.775558666580027,high,8.541497281568917,-1.031628762490417,True,20.0,False
-73.74335916135182,6.529105595992396,-82.13393036042801,-52.41996505412649,98.99037863830847,5.641875416201239,high,8.556293975075128,-0.861620396943981,True,20.0,False
-73.73184024946515,6.529105595992396,-80.86120304916844,-52.41996505412649,100.47002613661944,5.916441836571938,high,8.573906818482284,-0.7121506076556355,True,45.0,False
-73.72032133757848,6.529105595992396,-79.58847573790888,-52.41996505412649,102.06053282242853,5.005384565609294,high,8.509893189132386,-0.6344985894770444,True,45.0,False
-73.70880242569181,6.529105595992396,-78.31574842664931,-52.41996505412649,103.73161645453806,4.282888617672968,high,8.414225746154507,-0.5347501285350098,True,45.0,False
-73.69728351380515,6.529105595992396,-77.04302111538973,-52.41996505412649,105.44386050831181,3.85643161365499,high,8.286314972087228,-0.4111925337650544,True,106.0,False
-73.68576460191848,6.529105595992396,-75.77029380413018,-52.41996505412649,107.15452341710441,3.826312100163109,high,8.304683167489355,-0.35185790703128894,True,106.0,False
-73.67424569003181,6.529105595992396,-74.4975664928706,-52.41996505412649,108.83822680715507,4.201063365692504,high,8.590358058512248,-0.3822081645532127,True,106.0,False
-73.66272677814514,6.529105595992396,-73.22483918161103,-52.41996505412649,110.48792462907215,4.888442710610884,high,8.945657823397179,-0.3253947952090808,True,106.0,False
-73.65120786625847,6.529105595992396,-71.95211187035147,-52.41996505412649,112.09103601365285,5.777930467298621,high,9.27566985940935,-0.14830634698673267,True,106.0,False
-73.6396889543718,6.529105595992396,-70.6793845590919,-52.41996505412649,113.61458362109285,5.777927586343959,high,9.48705354805447,-0.013433463310336284,True,52.0,False
-73.62817004248514,6.529105595992396,-69.40665724783233,-52.41996505412649,115.00539059095067,4.888440298618796,high,9.59375033084656,0.07554901641501634,True,90.0,True
-73.61665113059847,6.529105595992396,-68.13392993657276,-52.41996505412649,116.19501111542688,4.2010617147261655,high,9.61980968767021,0.11551808091752014,True,90.0,True
-73.6051322187118,6.529105595992396,-66.8612026253132,-52.41996505412649,117.10983883449988,3.826311556364398,high,9.60062548119164,0.105624131292255,True,90.0,True
-73.59361330682513,6.529105595992396,-65.58847531405362,-52.41996505412649,117.69611428184777,3.856432333057268,high,9.513773274588242,0.06773959788257167,True,90.0,True
-73.58209439493847,6.529105595992396,-64.31574800279405,-52.41996505412649,117.95058703295683,4.2828903990393385,high,9.433029495030146,-0.006830379616617317,True,90.0,False
-73.5705754830518,6.529105595992396,-63.043020691534494,-52.41996505412649,117.92004392228381,5.005387059815566,high,9.402467232658646,-0.09699105866421981,True,90.0,False
-73.55905657116513,6.529105595992396,-61.77029338027492,-52.41996505412649,117.67509359832572,5.916444767308065,high,9.40360069970108,-0.16941387049051948,True,90.0,False
-73.54753765927846,6.529105595992396,-60.49756606901535,-52.41996505412649,117.29603624487467,5.641875416201239,high,9.41917232266088,-0.20452322105694504,True,64.0,False
-73.5360187473918,6.529105595992396,-59.22483875775579,-52.41996505412649,116.87619190575188,4.775558666580036,high,9.43315881169522,-0.1991961698474455,True,64.0,False
-73.52449983550513,6.529105595992396,-57.95211144649622,-52.41996505412649,116.52906761177836,4.125631171301115,high,9.430489222815753,-0.1711399853176048,True,64.0,False
-73.51298092361846,6.529105595992396,-56.679384135236646,-52.41996505412649,116.37974594526037,3.8046516480391697,high,9.398951958032868,-0.16126541022032742,True,64.0,False
-73.50146201173179,6.529105595992396,-55.40665682397707,-52.41996505412649,116.51904240500255,3.8948151922645793,high,9.301972238701985,-0.27291770246509495,True,64.0,False
-73.48994309984512,6.529105595992396,-54.133929512717515,-52.41996505412649,116.95143851974872,4.370751219014273,high,9.178747899460488,-0.47456721160438153,True,64.0,False
-73.47842418795847,6.529105595992396,-52.86120220145794,-52.41996505412649,117.61228851114926,5.126111262232473,high,9.068122409241086,-0.718878764644496,True,64.0,False
-73.4669052760718,6.529105595992396,-51.58847489019837,-52.41996505412649,118.42665451509205,6.05724663066566,high,8.988823755429422,-0.9815340711188073,True,64.0,False
-73.45538636418513,6.529105595992396,-50.31574757893881,-52.41996505412649,119.33875429941091,5.5084618420754765,high,8.952097659436475,-1.2456481932228103,True,20.0,False
-73.44386745229846,6.529105595992396,-49.04302026767924,-52.41996505412649,120.31221293606357,4.66702956361303,high,8.957930718759657,-1.3876886264622987,True,20.0,False
-73.4323485404118,6.529105595992396,-47.77029295641967,-52.41996505412649,121.32312806114038,4.056950535479396,high,8.965953241835175,-1.2993736385078145,True,20.0,False
-73.42082962852513,6.529105595992396,-46.497565645160094,-52.41996505412649,122.35569353705353,3.791595965377526,high,8.971058238963373,-1.2431758867979887,True,20.0,False
-73.40931071663846,6.529105595992396,-45.224838333900536,-52.41996505412649,123.40225320396321,3.9412208641053996,high,8.973260260564974,-1.0677196328427874,True,20.0,False
-73.39779180475179,6.529105595992396,-43.95211102264096,-52.41996505412649,124.46421684338046,4.464293163794727,high,8.979445802243768,-0.8759439659442231,True,20.0,False
-73.38627289286512,6.529105595992396,-42.67938371138139,-52.41996505412649,125.54894456452425,5.250359475559839,high,8.990343565570967,-0.6908255659243251,False,13.0,False
-73.37475398097845,6.529105595992396,-41.40665640012183,-52.41996505412649,126.66491272880504,6.200185917418086,high,9.006258061968634,-0.5117125587058617,False,13.0,False
-73.36323506909179,6.529105595992396,-40.13392908886226,-52.41996505412649,127.81906015363892,7.249690049660762,high,9.027529452904025,-0.3382675347139612,False,5.0,False
-73.35171615720512,6.529105595992396,-38.86120177760269,-52.41996505412649,129.01610388414025,8.361421879046828,high,9.054501773297142,-0.17050463383515208,False,5.0,False
