event_id,selection_group,sgc_lat,sgc_lon,sgc_depth_km,sgc_rms_s,magnitude,phases,n_picks,final_event_rms_s,final_abs_residual_p90_s,final_n_equations,relocated_lat,relocated_lon,relocated_depth_km,rms_before_s,rms_after_s,horizontal_shift_km,vertical_shift_km,total_shift_km,origin_time_shift_s,rms_improvement_s,rms_improvement_percent,depth_change_km
SGC2023sxnsic,domain_20_120,6.919166667,-73.73883333,101.32,0.3,1.747071008,24,6,0.16679514347561042,0.21994687894926196,6,6.854408919361483,-73.69070129433389,120.0,0.2400197156213354,0.1060169676127247,0.0,10.0,10.0,-0.7812554637330447,0.13320485652438957,44.4016188414632,18.680000000000007
SGC2022vvaspr,domain_20_120,7.624,-73.76666667,93.13,0.4,1.457138862,20,4,0.2669259898451176,0.3751977426843318,4,7.483226741855195,-73.69070129433389,110.0,0.5476519538439688,0.2774954853317757,10.0,10.0,14.142135623730953,-0.014464257175879,0.1330740101548824,33.2685025387206,16.870000000000005
SGC2023saovgs,domain_20_120,7.040833333,-73.41033333,119.03,0.3,1.690888902,19,4,0.1672261712092997,0.24831333528127325,4,6.944240028293622,-73.41918405927181,130.0,0.2328084718102431,0.1297400737441869,0.0,10.0,10.0,-0.7218520591766406,0.1327738287907003,44.25794293023343,10.969999999999999
SGC2024bqvqla,domain_20_120,6.903833333,-73.46533333,112.15,0.2,1.027969533,17,4,0.0675361618810539,0.09426265899372871,4,6.944240028293622,-73.5096897927841,120.0,0.0659153215699174,0.0659153215699174,0.0,0.0,0.0,0.1335726803007535,0.13246383811894613,66.23191905947306,7.849999999999994
SGC2026dhvymj,domain_20_120,6.5335,-73.58483333,113.0,0.4,1.304492468,17,4,0.2676440505564363,0.36409237191487265,4,6.67474668436328,-73.60019556082159,110.0,0.3006526004945796,0.1929657930031616,10.0,10.0,14.142135623730953,-1.000171171933669,0.13235594944356371,33.088987360890926,-3.0
SGC2025tvsxzl,domain_20_120,7.703833333,-73.49,102.56,0.4,1.750942992,18,4,0.2678186617748474,0.3255009944580347,4,7.573057859354296,-73.5096897927841,90.0,0.1925143053437832,0.1925143053437832,0.0,0.0,0.0,0.0401484798437188,0.1321813382251526,33.04533455628815,-12.560000000000002
SGC2024pieobl,domain_20_120,7.893833333,-74.18066667,64.51,0.3,1.676172437,21,5,0.16787418574515964,0.2433665607816941,5,7.662888976853399,-74.05272422838306,60.0,0.3981223411685026,0.1968317154328855,10.0,0.0,10.0,0.9180388747958688,0.13212581425484035,44.041938084946786,-4.510000000000005
SGC2024ujinjt,domain_20_120,6.793833333,-74.05683333,85.19,0.2,1.179871223,10,4,0.06861371880466674,0.09853348321165992,4,6.854408919361483,-74.05272422838306,110.0,0.3528084790073039,0.0891863700938366,14.142135623730953,10.0,17.320508075688775,-1.471887342020116,0.13138628119533327,65.69314059766664,24.810000000000002
SGC2025rdxtbf,domain_20_120,6.906833333,-73.405,113.17,0.4,1.999542855,30,4,0.2686387075238024,0.35858118728738475,4,6.944240028293622,-73.5096897927841,120.0,0.2752814969031703,0.26305539903128,10.0,10.0,14.142135623730953,-0.8353364452513681,0.1313612924761976,32.840323119049394,6.829999999999998
SGC2023vbrooc,domain_20_120,6.204833333,-73.657,48.05,0.7,1.402012653,21,6,0.5695152136514149,0.8561105346803801,6,6.315422214366873,-73.69070129433389,30.0,0.6167518921781924,0.5257652373602868,0.0,-10.0,10.0,0.1236831324533067,0.13048478634858507,18.640683764083583,-18.049999999999997
SGC2025ytdces,domain_20_120,7.416333333,-73.41516667,113.62,0.4,1.42961028,19,6,0.2696666226496608,0.39529160279484543,6,7.573057859354296,-73.5096897927841,120.0,0.2760986242305703,0.2587533987038802,10.0,10.0,14.142135623730953,-1.2749611694162637,0.13033337735033923,32.583344337584805,6.3799999999999955
SGC2025uycmzs,domain_20_120,6.514333333,-73.58883333,116.61,0.3,1.809103549,17,4,0.17055913322005348,0.2486714340263553,4,6.584915566864178,-73.60019556082159,120.0,0.2514233398482098,0.176157251439728,10.000003814697266,-10.0,14.142138321129512,1.3523150225124638,0.1294408667799465,43.146955593315504,3.3900000000000006
SGC2024turxke,domain_20_120,7.636666667,-73.98783333,24.0,0.4,1.489177691,30,6,0.2710253503845349,0.38630714110858655,6,7.483226741855195,-74.05272422838306,30.0,0.4630185470072785,0.3211269811782801,10.0,10.0,14.142135623730953,0.7255474269590181,0.12897464961546512,32.243662403866274,6.0
SGC2026cwcgml,domain_20_120,6.716333333,-73.60666667,112.37,0.4,1.514904696,26,6,0.2713687525223175,0.3574815732979832,6,6.764577801862382,-73.60019556082159,130.0,0.3394003032694376,0.2831513202960154,10.000003814697266,10.0,14.142138321129512,-1.0041163148477317,0.1286312474776825,32.15781186942062,17.629999999999995
SGC2024qgnium,domain_20_120,7.815166667,-73.26083333,116.76,0.4,1.367408443,16,4,0.2717007491378862,0.38074831425414146,4,7.662888976853399,-73.32867832575951,100.0,0.3690936566560622,0.2706656222431817,10.0,-10.0,14.142135623730953,1.479925374769298,0.1282992508621138,32.07481271552845,-16.760000000000005
SGC2024ojqeoc,domain_20_120,7.5655,-74.0805,77.79,0.3,1.36763776,16,4,0.1726984156395054,0.23352349611098905,4,7.393395624356093,-73.96221849487077,70.0,0.2276232868238329,0.1934850678549843,10.0,0.0,10.0,0.949838750234198,0.1273015843604946,42.4338614534982,-7.790000000000006
SGC2023ygsdxh,bucaramanga_nest,6.784166667,-73.12016667,142.02,0.6,2.798309618,98,7,0.47479324573103343,0.7381613792273947,7,6.854408919361483,-73.14766685873492,160.0,0.5108341186379592,0.4697529177400995,0.0,10.0,10.0,-0.897943976605788,0.12520675426896655,20.867792378161095,17.97999999999999
SGC2023zahumm,domain_20_120,6.511,-73.8885,38.15,0.5,1.835234242,48,5,0.3750216930449529,0.5155537311075548,5,6.495084449365076,-73.87171276135847,20.0,0.5719519818367654,0.3640083678596109,14.142135623730953,-10.0,17.320508075688775,0.8367871475795408,0.12497830695504708,24.995661391009417,-18.15
SGC2023bxwlxf,domain_20_120,7.049833333,-73.543,116.67,0.3,1.440891862,25,5,0.17529451949796246,0.2620312323821736,5,7.123902263291825,-73.60019556082159,140.0,0.2858705558751928,0.2309765813017207,14.142138321129512,10.0,17.320510278105544,-1.1474972881102197,0.12470548050203753,41.56849350067918,23.33
SGC2022xleovs,domain_20_120,7.197666667,-73.99316667,82.68,0.3,1.253930824,20,4,0.1755632635306874,0.2299404557155583,4,7.21373338935789,-74.05272422838306,80.0,0.3833403026711356,0.2515735819561716,14.142136298080542,-10.0,17.320508626292913,-0.2004453348391566,0.12443673646931258,41.478912156437524,-2.680000000000007
SGC2023ruhqdg,domain_20_120,7.204666667,-73.84666667,31.9,0.3,1.662262571,16,5,0.17620951797186196,0.2776536329002063,5,7.123902263291825,-73.87171276135847,30.0,0.4007700363500445,0.1859307220375505,10.000000953674316,10.0,14.142136298080542,0.4807422221584776,0.12379048202813803,41.26349400937934,-1.8999999999999986
SGC2023szptzp,domain_20_120,7.5375,-73.8945,86.19,0.2,1.571463696,14,4,0.07628829318805438,0.11260531701492961,4,7.573057859354296,-74.05272422838306,80.0,0.3799305321612699,0.1352007792452631,14.142135623730953,-10.0,17.320508075688775,-0.4982286370916622,0.12371170681194563,61.855853405972816,-6.189999999999998
SGC2024cflrng,domain_20_120,6.7335,-73.49366667,111.56,0.3,1.672945891,30,4,0.17650864727413076,0.25983202089382085,4,6.764577801862382,-73.60019556082159,130.0,0.1777493723371737,0.1448288094395208,10.000003814697266,10.0,14.142138321129512,-1.2094641462592095,0.12349135272586922,41.16378424195641,18.439999999999998
SGC2024quyqgs,domain_20_120,6.459833333,-73.87833333,33.87,0.5,1.446793119,27,5,0.37653662540195537,0.556305371829465,5,6.405253331865975,-73.87171276135847,40.0,0.5567292852043668,0.4467835101265755,10.0,0.0,10.0,-0.4623100767907004,0.12346337459804463,24.692674919608926,6.130000000000003
SGC2023uedali,domain_20_120,7.186833333,-73.40483333,119.07,0.3,1.705417311,28,6,0.17685747841440486,0.27368136174667684,6,7.123902263291825,-73.41918405927181,120.0,0.1760920721608484,0.1760920721608484,0.0,0.0,0.0,0.079867389661274,0.12314252158559513,41.04750719519838,0.9300000000000068
SGC2025ybrsug,domain_20_120,7.251333333,-73.835,105.0,0.3,1.5135678,15,5,0.17751238816039835,0.2663358167804361,5,7.21373338935789,-73.78120702784618,120.0,0.3217652405937007,0.2057936619278805,0.0,10.0,10.0,-0.9243632473083636,0.12248761183960163,40.82920394653388,15.0
SGC2022xaydjm,domain_20_120,6.6075,-74.177,27.71,0.4,1.180918276,33,5,0.27818530268536257,0.3940948042893751,5,6.67474668436328,-74.14322996189536,20.0,0.2502006112826236,0.2502006112826236,0.0,0.0,0.0,-0.072995795617329,0.12181469731463745,30.453674328659364,-7.710000000000001
SGC2023yrmofd,domain_20_120,7.2055,-73.83566667,29.53,0.3,1.141380867,22,4,0.1781969825862855,0.26898540904556895,4,7.034071145792724,-73.78120702784618,40.0,0.4208045694094641,0.1131968583241739,10.0,10.0,14.142135623730953,0.0253556823941516,0.12180301741371449,40.6010058045715,10.469999999999999
SGC2023ttuyqu,domain_20_120,6.319666667,-73.56983333,110.08,0.4,1.715864375,22,4,0.2783111520348455,0.40824169612986805,4,6.315422214366873,-73.5096897927841,130.0,0.3668114306901525,0.2176960158581332,0.0,10.0,10.0,-0.7880882118150172,0.1216888479651545,30.422211991288624,19.92
SGC2023wgpmdi,domain_20_120,6.4385,-73.79083333,42.77,0.7,1.451779756,24,6,0.5799888953041397,0.8605116290896015,6,6.405253331865975,-73.78120702784618,30.0,0.7304736506059276,0.5738637552895488,14.142135623730953,0.0,14.142135623730953,1.3292567831404938,0.1200111046958603,17.144443527980044,-12.770000000000003
SGC2025oioarb,domain_20_120,7.659833333,-74.01133333,32.89,0.5,1.201951444,16,4,0.3799986001252211,0.49358264870526297,3,7.483226741855195,-74.23373569540765,40.0,0.6461527102109421,0.3687666497134111,14.142135623730953,0.0,14.142135623730953,-0.2934402204067927,0.12000139987477892,24.000279974955784,7.109999999999999
SGC2024qzsggs,domain_20_120,6.559333333,-73.54566667,114.12,0.6,2.144865375,57,7,0.4800587103701055,0.7249849499475667,7,6.67474668436328,-73.60019556082159,120.0,0.5182920114147802,0.5182920114147802,0.0,0.0,0.0,0.0702584161108088,0.11994128962989448,19.99021493831575,5.8799999999999955
SGC2026egmmcc,domain_20_120,7.690166667,-73.99966667,88.12,0.4,1.872928076,29,5,0.2806120343925152,0.38288132609012987,5,7.483226741855195,-73.96221849487077,70.0,0.4635782648348707,0.3216485194849268,10.0,-10.0,14.142135623730953,1.3079752459851903,0.11938796560748483,29.846991401871204,-18.120000000000005
SGC2024mrqrld,domain_20_120,6.711833333,-73.5395,113.62,0.2,1.832472563,18,4,0.08072541047667854,0.093457063400001,4,6.764577801862382,-73.5096897927841,130.0,0.1205795209700762,0.0247164668915025,0.0,10.0,10.0,-0.9207671074387758,0.11927458952332147,59.63729476166073,16.379999999999995
SGC2024rkqddj,domain_20_120,7.604,-73.568,117.47,0.6,1.403815512,12,4,0.4816843998191557,0.6552342552734068,4,7.573057859354296,-73.69070129433389,100.0,0.5859161684924938,0.5154164533945139,0.0,-10.0,10.0,0.7412524011118435,0.1183156001808443,19.719266696807388,-17.47
SGC2023crclaa,domain_20_120,6.7335,-73.614,111.75,0.4,1.512642284,10,4,0.2830869343071227,0.40119505499724367,4,6.764577801862382,-73.5096897927841,130.0,0.2585425431473808,0.1936466498169726,0.0,10.0,10.0,-0.7288057186332502,0.11691306569287735,29.228266423219335,18.25
SGC2023rogrxi,domain_20_120,6.755666667,-73.53566667,114.02,0.3,1.786685685,19,5,0.18317763727479364,0.23302657017251388,5,6.764577801862382,-73.5096897927841,120.0,0.1128565962688086,0.1128565962688086,0.0,0.0,0.0,-0.0544168669498148,0.11682236272520635,38.94078757506878,5.980000000000004
SGC2026cgzmgj,domain_20_120,6.340166667,-73.592,115.41,0.7,2.010593407,52,7,0.5853962287077571,0.8672517486699995,7,6.315422214366873,-73.5096897927841,120.0,0.5918969555398215,0.5701106819764599,0.0,-10.0,10.0,0.7396372569408349,0.11460377129224286,16.371967327463267,4.590000000000003
SGC2023wqbphs,domain_20_120,7.413666667,-73.44583333,115.2,0.3,2.245034837,27,5,0.18720580733440872,0.24457956205283363,5,7.393395624356093,-73.5096897927841,100.0,0.2964328572056899,0.2457999604994321,10.0,-10.0,14.142135623730953,1.371647310048406,0.11279419266559126,37.59806422186375,-15.200000000000003
SGC2025ttubex,domain_20_120,6.575833333,-73.5715,111.92,0.3,1.980493021,33,5,0.18837772081385382,0.3007824282512892,5,6.67474668436328,-73.60019556082159,130.0,0.3607476029678982,0.2131537958570906,14.142138321129512,10.0,17.320510278105544,-0.5745029568170175,0.11162227918614617,37.20742639538206,18.08
SGC2023ddhfnc,domain_20_120,6.4735,-73.65183333,117.05,0.6,1.551779628,22,4,0.4886708176895801,0.5526108920900509,4,6.495084449365076,-73.60019556082159,140.0,0.5583686775646902,0.4435434774396012,0.0,10.0,10.0,-1.0048874857928087,0.11132918231041988,18.554863718403315,22.950000000000003
SGC2022zsougb,domain_20_120,6.827333333,-73.4845,113.25,0.3,1.48570208,13,5,0.18894167173425114,0.28321601137562025,5,6.764577801862382,-73.41918405927181,130.0,0.2701819318497068,0.1426908124345423,0.0,10.0,10.0,-0.7526722710801401,0.11105832826574885,37.019442755249614,16.75
SGC2023wyuzfb,domain_20_120,6.556666667,-73.58416667,118.52,0.3,1.590179563,24,5,0.19072814905222293,0.2724370752029699,5,6.67474668436328,-73.60019556082159,120.0,0.3040545414359801,0.1238766597175756,14.142138321129512,10.0,17.320510278105544,-0.299389384665421,0.10927185094777705,36.42395031592569,1.480000000000004
SGC2024cqtvdr,domain_20_120,6.864333333,-73.39633333,117.95,0.2,1.743031073,24,4,0.09099338255592082,0.12896135220999216,4,6.944240028293622,-73.41918405927181,110.0,0.0887361040806039,0.050497756553995,0.0,-10.0,10.0,0.9805363594535637,0.10900661744407919,54.5033087220396,-7.950000000000003
SGC2024rpwdfi,domain_20_120,7.228833333,-73.89383333,90.99,0.2,1.221282989,14,4,0.09123636971453235,0.13633139477999554,4,7.123902263291825,-73.87171276135847,110.0,0.0988561663601738,0.0834294860127087,0.0,10.0,10.0,-0.8639775885991225,0.10876363028546766,54.38181514273383,19.010000000000005
SGC2025ttdgtm,domain_20_120,6.482,-73.68266667,114.62,0.3,1.424304108,11,4,0.19129825942419196,0.24552183845975947,4,6.584915566864178,-73.69070129433389,100.0,0.1632726626474482,0.1112170238505155,0.0,-10.0,10.0,0.6914141373151219,0.10870174057580803,36.233913525269344,-14.620000000000005
SGC2024pgztmu,domain_20_120,7.5195,-73.85466667,85.8,0.2,1.445492546,16,4,0.09173223126443468,0.11355949878865254,4,7.303564506856992,-73.78120702784618,100.0,0.2703949059465775,0.0515005344687626,10.0,0.0,10.0,0.6055162652856882,0.10826776873556533,54.13388436778266,14.200000000000003
SGC2024tcjkzg,domain_20_120,7.210166667,-73.81733333,29.72,0.4,1.226605088,20,5,0.29179860617447123,0.4542604281516507,5,7.123902263291825,-73.78120702784618,30.0,0.2222484186947792,0.2222484186947792,0.0,0.0,0.0,0.2036968001556829,0.10820139382552879,27.050348456382196,0.28000000000000114
SGC2024qurdyi,domain_20_120,6.676666667,-74.17266667,23.41,0.7,2.278294643,51,6,0.5924738016183576,0.8683556206289129,6,6.67474668436328,-74.14322996189536,20.0,0.6636095143621241,0.6636095143621241,0.0,0.0,0.0,0.0319778162982897,0.10752619838164235,15.360885483091764,-3.41
SGC2022ybghoj,domain_20_120,7.324666667,-74.0585,83.0,0.3,1.721283913,19,4,0.1935493385206589,0.2789251426404679,4,7.303564506856992,-74.05272422838306,60.0,0.1873607706462183,0.1074795627363047,0.0,-10.0,10.0,0.3853829377116886,0.1064506614793411,35.483553826447036,-23.0
SGC2022ympqby,domain_20_120,6.832166667,-73.35933333,38.25,0.6,1.351527472,18,5,0.4938876983274079,0.7263622869076087,5,6.854408919361483,-73.41918405927181,20.0,0.6627472378539805,0.5636229891108089,0.0,-10.0,10.0,0.3875445231463068,0.10611230167259206,17.68538361209868,-18.25
SGC2024qznunr,domain_20_120,7.035666667,-73.562,113.13,0.3,1.512354277,15,5,0.19432982258410186,0.27931111455067925,5,7.123902263291825,-73.60019556082159,120.0,0.3110535064835747,0.2464688967483198,14.142138321129512,0.0,14.142138321129512,-0.29878950903176,0.10567017741589813,35.223392471966044,6.8700000000000045
SGC2023hrwvis,domain_20_120,6.496,-73.70283333,97.19,0.4,1.731274287,20,4,0.29748699757195435,0.4473632932308654,4,6.584915566864178,-73.69070129433389,110.0,0.2172945971396238,0.2172945971396238,0.0,0.0,0.0,0.0582329551213485,0.10251300242804567,25.62825060701142,12.810000000000002
SGC2025yufamz,domain_20_120,7.285,-73.443,112.25,0.3,1.698100176,16,6,0.19791683348866643,0.27563366676110057,6,7.303564506856992,-73.5096897927841,100.0,0.2803330952433942,0.2105850275288936,14.142135623730953,-10.0,17.320508075688775,0.4355794566699824,0.10208316651133356,34.02772217044453,-12.25
SGC2026brkwnu,domain_20_120,6.5595,-73.55666667,115.89,0.3,1.460395018,15,4,0.19800678271326488,0.2920624915020192,4,6.584915566864178,-73.5096897927841,130.0,0.306614406884553,0.186787219978885,10.0,10.0,14.142135623730953,-0.9020192772619762,0.1019932172867351,33.99773909557837,14.11
SGC2023rirsqn,domain_20_120,7.2,-73.8195,30.11,0.3,1.222388347,18,5,0.1980156076065935,0.30421906333742965,5,7.21373338935789,-73.87171276135847,20.0,0.2499411251767222,0.2499411251767222,0.0,0.0,0.0,-0.064728794032657,0.10198439239340648,33.994797464468824,-10.11
SGC2026bgymzn,domain_20_120,6.559666667,-73.70766667,95.0,0.4,1.221135388,12,4,0.2985023033219013,0.41757180764542456,4,6.67474668436328,-73.78120702784618,110.0,0.3864570973526687,0.3733134187894215,10.0,10.0,14.142135623730953,-0.7349407576013771,0.10149769667809871,25.374424169524676,15.0
SGC2025utwzwl,domain_20_120,6.630833333,-73.59366667,115.57,0.2,1.48267445,10,4,0.10059755604704747,0.14580766740049247,4,6.67474668436328,-73.60019556082159,130.0,0.0621421950026489,0.0621421950026489,0.0,0.0,0.0,0.1088862927361251,0.09940244395295254,49.70122197647627,14.430000000000007
SGC2023sfemcd,domain_20_120,6.471,-74.22233333,67.35,0.4,1.755410228,17,4,0.30132499929476664,0.4510103789676967,4,6.495084449365076,-74.14322996189536,80.0,0.26500753617024,0.26500753617024,0.0,0.0,0.0,0.0385296283193694,0.09867500070523338,24.668750176308343,12.650000000000006
SGC2025mrwnel,domain_20_120,6.362833333,-73.64716667,116.4,0.2,1.854380091,12,4,0.10316477783463371,0.15135421316407405,4,6.405253331865975,-73.69070129433389,130.0,0.2299993815175574,0.0946361725988547,14.142135623730953,10.0,17.320508075688775,-1.751204664765826,0.0968352221653663,48.41761108268315,13.599999999999994
SGC2024sogsrf,bucaramanga_nest,6.896166667,-73.28883333,123.32,0.4,2.16750737,60,5,0.30336692475658666,0.39049219715618405,5,6.944240028293622,-73.32867832575951,140.0,0.3873225217769614,0.271954842053622,0.0,10.0,10.0,-0.8637881904607845,0.09663307524341336,24.15826881085334,16.680000000000007
SGC2023iixzcc,domain_20_120,7.506833333,-74.10116667,74.08,0.3,1.303234765,21,5,0.20338478397090962,0.30161312871070506,5,7.393395624356093,-74.05272422838306,70.0,0.2671023220398551,0.2359844738603614,0.0,-10.0,10.0,0.5194937991012019,0.09661521602909037,32.20507200969679,-4.079999999999998
SGC2023rjdynh,domain_20_120,7.2035,-73.819,31.79,0.4,1.446422475,18,4,0.30343486320396107,0.45480023505626055,4,7.123902263291825,-73.78120702784618,40.0,0.2889864788631454,0.2889864788631454,0.0,0.0,0.0,-0.1167265070831224,0.09656513679603895,24.141284199009736,8.21
SGC2024rgurdj,domain_20_120,6.548166667,-73.57916667,112.14,0.4,1.521736119,17,4,0.3036282049846411,0.3763638914194822,4,6.67474668436328,-73.5096897927841,120.0,0.2436774899450674,0.2436774899450674,0.0,0.0,0.0,0.094399673572501,0.09637179501535892,24.09294875383973,7.859999999999999
SGC2025uvlboq,domain_20_120,6.594333333,-74.03983333,77.66,0.3,1.1982689,8,4,0.20364385644018362,0.28590882012336555,4,6.67474668436328,-74.05272422838306,70.0,0.2752236122986876,0.2741480209315868,0.0,-10.0,10.0,0.7904695119414615,0.09635614355981637,32.11871451993879,-7.659999999999997
SGC2024phseip,domain_20_120,7.428666667,-72.56933333,45.22,0.7,1.612135688,12,4,0.6038667480351959,0.8806208785708775,4,7.573057859354296,-72.78564392468576,30.0,0.7408850027340952,0.5570355725920767,14.142135623730953,-10.0,17.320508075688775,-0.454433741549356,0.09613325196480405,13.733321709257723,-15.219999999999999
SGC2024slcvvx,domain_20_120,7.4355,-73.52666667,112.02,0.3,1.597944421,20,4,0.20404862097578416,0.2870361566564707,4,7.393395624356093,-73.41918405927181,130.0,0.1685766753781405,0.1152503808498684,0.0,10.0,10.0,-0.6347165756143092,0.09595137902421583,31.98379300807194,17.980000000000004
SGC2023yanegq,domain_20_120,7.1445,-73.83833333,24.83,0.4,1.004149257,23,4,0.3064195127810835,0.4422540901367025,4,7.123902263291825,-73.87171276135847,20.0,0.3638414267690366,0.3638414267690366,0.0,0.0,0.0,-0.071026406414727,0.09358048721891654,23.395121804729133,-4.829999999999998
SGC2023anyqdm,domain_20_120,6.770833333,-73.439,114.26,0.5,1.740618739,28,5,0.4064636762384172,0.5542010743255801,5,6.764577801862382,-73.41918405927181,130.0,0.5208599988471676,0.3890816905942443,0.0,10.0,10.0,-1.0010453092034624,0.09353632376158277,18.707264752316554,15.739999999999995
SGC2023afqhyw,domain_20_120,6.722666667,-73.52616667,115.01,0.3,1.585530566,18,5,0.20692810070398351,0.28158545623534437,5,6.764577801862382,-73.5096897927841,120.0,0.3925618599700848,0.1849499112266176,14.142135623730953,-10.0,17.320508075688775,1.2201146474318136,0.09307189929601647,31.023966432005494,4.989999999999995
SGC2023qxoaid,domain_20_120,7.368333333,-74.113,73.27,0.2,1.231900311,10,4,0.10733153609156101,0.1323838682174102,4,7.303564506856992,-74.05272422838306,70.0,0.1617763467551986,0.0085453678980557,10.0,-10.0,14.142135623730953,1.319428306850449,0.092668463908439,46.3342319542195,-3.269999999999996
SGC2024bdxchu,domain_20_120,6.871666667,-73.45233333,117.52,0.3,1.599219842,21,4,0.20782165297702004,0.2824290565788644,4,6.854408919361483,-73.5096897927841,140.0,0.336188843789934,0.1502904544312533,10.0,10.0,14.142135623730953,-0.9825109059948324,0.09217834702297995,30.726115674326646,22.480000000000004
SGC2023ywmjbu,domain_20_120,7.749,-73.63866667,103.81,0.5,1.402809092,23,4,0.4078983346672942,0.5411199022879263,4,7.573057859354296,-73.69070129433389,100.0,0.4936131179042382,0.3296995549826302,10.0,0.0,10.0,0.8774035382978695,0.0921016653327058,18.42033306654116,-3.8100000000000023
SGC2026cpiwli,domain_20_120,7.64,-73.67566667,98.1,0.3,1.564756066,13,4,0.20798152990198499,0.26845476549294284,4,7.483226741855195,-73.69070129433389,120.0,0.5051223044646804,0.2036014866569882,14.142135623730953,10.0,17.320508075688775,-0.4497325577406972,0.092018470098015,30.672823366005005,21.900000000000006
SGC2025tbblgt,domain_20_120,6.667666667,-73.58916667,22.27,0.6,0.938607355,14,5,0.5085136800773405,0.7813321158960204,5,6.67474668436328,-73.60019556082159,20.0,0.5356151246066317,0.5356151246066317,0.0,0.0,0.0,0.0862340576414997,0.09148631992265943,15.247719987109907,-2.2699999999999996
SGC2025qvjson,domain_20_120,7.188333333,-73.8075,31.25,0.6,0.9541649691,16,4,0.5085815403888971,0.693801055050704,4,7.123902263291825,-73.96221849487077,20.0,0.5891790713933891,0.4719387696650057,10.0,0.0,10.0,-0.7273200093513887,0.09141845961110284,15.236409935183808,-11.25
SGC2024sjxzdg,domain_20_120,7.194166667,-73.47366667,115.88,0.3,1.445477711,22,5,0.20880510537700853,0.2984192482505172,5,7.123902263291825,-73.5096897927841,140.0,0.2790261961332724,0.2776559591197206,10.000000953674316,10.0,14.142136298080542,-0.5632748512958301,0.09119489462299146,30.39829820766382,24.120000000000005
SGC2023sxswmu,domain_20_120,7.0875,-73.967,85.56,0.3,1.382332007,16,4,0.2109113923603608,0.29489253305418717,4,7.21373338935789,-74.05272422838306,70.0,0.1415063114670333,0.1279288857832054,0.0,-10.0,10.0,0.5994478014907214,0.08908860763963919,29.696202546546395,-15.560000000000002
SGC2025zbojol,domain_20_120,7.666666667,-73.37816667,116.4,0.4,1.650559627,26,6,0.31307678591749566,0.52955983578277,6,7.483226741855195,-73.32867832575951,130.0,0.3729424231315489,0.3105943012353667,10.0,0.0,10.0,0.5528409883283025,0.08692321408250436,21.73080352062609,13.599999999999994
SGC2025uzybwg,domain_20_120,6.889666667,-73.507,103.63,0.4,1.521872886,9,4,0.31454025116372897,0.39788075896859765,4,6.944240028293622,-73.5096897927841,100.0,0.3748578523386096,0.3707145302596562,14.14213494938139,0.0,14.14213494938139,0.1258361537328109,0.08545974883627105,21.36493720906776,-3.6299999999999955
SGC2023ycdrca,domain_20_120,6.522833333,-73.55316667,24.86,0.3,0.9133989453,15,4,0.21457135693687274,0.31114339636642846,4,6.67474668436328,-73.60019556082159,30.0,0.5873813175811421,0.1409237830165806,14.142138321129512,10.0,17.320510278105544,0.8450906613305165,0.08542864306312725,28.476214354375756,5.140000000000001
SGC2023rdpyow,domain_20_120,7.672333333,-74.0115,80.27,0.4,1.775767644,24,4,0.31510786981378885,0.4124329613403325,4,7.483226741855195,-73.96221849487077,100.0,0.4832664708367218,0.3428448769727203,10.0,10.0,14.142135623730953,0.1012005839570306,0.08489213018621117,21.22303254655279,19.730000000000004
SGC2024mrgunl,domain_20_120,7.622833333,-73.7835,91.28,0.4,1.91771814,40,7,0.3160971476744892,0.45662175638233793,7,7.483226741855195,-73.78120702784618,100.0,0.4627450732926092,0.3437974826421084,10.0,10.0,14.142135623730953,-0.1609878450854829,0.08390285232551081,20.9757130813777,8.719999999999999
SGC2026efgvnz,domain_20_120,7.099666667,-73.45716667,28.29,0.5,1.068001153,29,7,0.41624182727969783,0.732055482005227,7,7.123902263291825,-73.5096897927841,20.0,0.4669544662487637,0.4669544662487637,0.0,0.0,0.0,0.1543020239731269,0.08375817272030217,16.751634544060433,-8.29
SGC2023qbzxlp,domain_20_120,7.896166667,-74.50383333,71.59,0.6,1.944457028,22,4,0.5167489211022259,0.6776343610573385,4,7.662888976853399,-74.32424142891993,50.0,0.6275632169524169,0.4901680154034938,14.142135623730953,-10.0,17.320508075688775,1.6131932081210394,0.08325107889777406,13.875179816295677,-21.590000000000003
SGC2025qdxdir,domain_20_120,7.756166667,-73.605,100.48,0.2,1.410899337,14,4,0.1197883027226354,0.17343239765305538,4,7.662888976853399,-73.60019556082159,100.0,0.1354952371950819,0.0917467954772053,0.0,-10.0,10.0,0.6592605453362292,0.08021169727736462,40.1058486386823,-0.480000000000004
SGC2024pbabav,domain_20_120,7.6535,-73.48233333,117.03,0.2,2.218173424,16,4,0.11985871975887995,0.1701751312862722,4,7.7527200943525,-73.60019556082159,130.0,0.0759262181785807,0.0759262181785807,0.0,0.0,0.0,0.1024696555193287,0.08014128024112006,40.07064012056003,12.969999999999999
SGC2025pnazkt,domain_20_120,7.217833333,-73.516,32.75,0.4,1.498939185,20,5,0.31988898127632776,0.4768541571897448,5,7.21373338935789,-73.60019556082159,40.0,0.3393944447282152,0.3393944447282152,0.0,0.0,0.0,0.2066708338878911,0.08011101872367227,20.02775468091807,7.25
